time1,CAPM10,CAPM2.5,CAPM1,RAPM10,RAPM2.5,RAPM1
2021-03-16 14:06,13.3,10.6,6.3,7,7,6.8
2021-03-16 14:06,15.2,10.9,6.7,7.3,7.3,6.6
2021-03-16 14:06,18.1,8.4,6.3,6.8,6.8,6.3
2021-03-16 14:06,19.5,9.8,6.6,7.1,6.7,6
2021-03-16 14:06,14.7,11.1,6.4,7.3,7.3,6.5
2021-03-16 14:06,15.5,11.8,7.1,7.6,7.6,6.6
2021-03-16 14:06,15.2,10.5,6.9,9.1,8.6,6.8
2021-03-16 14:07,13.5,9.7,6.2,7.3,7.1,6.3
2021-03-16 14:07,13.4,11.1,6.6,6.7,6.7,6.4
2021-03-16 14:07,11.3,9.2,6.1,6.9,6.9,6.2
2021-03-16 14:07,12.1,9.3,6.9,9,8.7,6.6
2021-03-16 14:07,20.5,10.2,6.5,6,6,5.7
2021-03-16 14:07,17.4,12,6.2,7.4,7.3,6.2
2021-03-16 14:07,12,7.4,6.2,6.2,6.2,5.6
2021-03-16 14:07,16.2,11.4,6.1,6.6,6.6,6.3
2021-03-16 14:07,17.1,10.7,6.3,6.6,6.5,6
2021-03-16 14:07,14.5,10.4,5.9,6.8,6.8,6
2021-03-16 14:08,16.6,11.8,6.6,8,7.8,6.3
2021-03-16 14:08,10.7,9,6.8,7.2,7.2,6.6
2021-03-16 14:08,14.4,10.3,6.2,6.2,6.2,6.2
2021-03-16 14:08,23.1,9.6,6.2,6,6,5.8
2021-03-16 14:08,15,9.5,6.1,7.5,7.3,6.1
2021-03-16 14:08,13.2,8.1,5.9,5.9,5.9,5.6
2021-03-16 14:08,10.3,9,6.4,6.4,6.4,6.1
2021-03-16 14:08,12.1,9,6,8,7,6
2021-03-16 14:08,10.7,8.6,5.4,6.3,6.3,5.8
2021-03-16 14:08,18.2,8.7,6,8.2,7.4,6
2021-03-16 14:09,16.7,11.2,5.6,6.5,6.5,5.9
2021-03-16 14:09,11.1,8.6,5.3,5.9,5.9,5.7
2021-03-16 14:09,11.5,9.1,5.9,13.5,6.5,5.8
2021-03-16 14:09,10,8.8,5.3,6.5,6.4,5.9
2021-03-16 14:09,10.9,9,5.7,6.7,6.7,6
2021-03-16 14:09,16,9.1,6,8.2,8,6.3
2021-03-16 14:09,10.6,7.8,5.4,6.5,6.4,5.7
2021-03-16 14:09,12.9,7.7,5.5,7,6.9,5.4
2021-03-16 14:09,9.9,9.1,5.5,6.3,6.3,6
2021-03-16 14:09,13.5,10,5.5,6.8,6.8,5.9
2021-03-16 14:10,16.7,10,5.7,6.7,6.3,5.5
2021-03-16 14:10,10.2,7.2,5.5,7.1,7,6.1
2021-03-16 14:10,15.8,10.2,5.6,5.9,5.9,5.6
2021-03-16 14:10,16.3,6.8,5.1,5.9,5.9,5.7
2021-03-16 14:10,8.9,6.7,5.1,7.6,7.2,5.7
2021-03-16 14:10,8.8,6,5.2,5.8,5.8,5.4
2021-03-16 14:10,13.4,8.1,5.2,6,6,5.8
2021-03-16 14:10,7.8,6.7,5.2,7.7,7.4,5.7
2021-03-16 14:10,10.7,7.6,5.3,5.9,5.8,5.3
2021-03-16 14:10,13.3,9.3,5.1,6.4,6.2,5.3
2021-03-16 14:11,15.8,8.2,5.1,6.3,6.2,5.4
2021-03-16 14:11,13.1,7.7,5.5,8.3,7.9,5.5
2021-03-16 14:11,15.5,6.2,5.3,5.9,5.9,5.4
2021-03-16 14:11,15.1,8.3,5,7.5,7.2,5.4
2021-03-16 14:11,11.9,7.2,5,7.1,7,5.1
2021-03-16 14:11,14.3,8.3,4.9,6.1,5.9,5.3
2021-03-16 14:11,13.1,8.2,5.5,5.9,5.9,5.1
2021-03-16 14:11,14.3,8.2,5.1,7.1,6.2,5.3
2021-03-16 14:11,12.5,8.4,4.8,5.8,5.8,5.5
2021-03-16 14:11,8.5,6.8,5.1,5.3,5.3,5.1
2021-03-16 14:12,11.6,8,5.2,5.6,5.6,5.5
2021-03-16 14:12,11.9,10.2,4.8,6.7,6.5,5
2021-03-16 14:12,11.5,9.5,4.8,6.7,6.3,5.4
2021-03-16 14:12,20.5,7.9,4.9,5.7,5.5,4.8
2021-03-16 14:12,6.9,6.3,4.6,6.7,6.5,5.3
2021-03-16 14:12,12.4,6.6,5,6.2,6.1,5.2
2021-03-16 14:12,8.9,6.3,5,5.6,5.6,5.1
2021-03-16 14:12,11.7,8.9,5.1,6.1,6.1,4.9
2021-03-16 14:12,11.4,7.4,5,4.9,4.9,4.8
2021-03-16 14:12,7.5,6.6,5,6.5,6.4,5
2021-03-16 14:13,9.4,7.5,4.4,5.5,5.5,4.9
2021-03-16 14:13,12,9.8,4.8,6.1,5.7,4.9
2021-03-16 14:13,10.8,6.4,4.5,5,5,4.7
2021-03-16 14:13,11.4,8.1,5.6,6.4,6,4.7
2021-03-16 14:13,7.4,5.9,4.5,5.6,5.6,5.3
2021-03-16 14:13,10.5,9.1,4.7,5.4,5.3,4.6
2021-03-16 14:13,8.3,7.1,4.8,6.4,6.1,4.8
2021-03-16 14:13,8,6,4.7,5.7,5.4,4.6
2021-03-16 14:13,12.5,7.2,4.8,5.5,5.4,4.7
2021-03-16 14:13,13.1,8.2,4.7,5.2,5.2,4.6
2021-03-16 14:14,15.6,7.9,4.6,5.1,5.1,4.7
2021-03-16 14:14,18,8.7,4.8,5.6,5.4,4.8
2021-03-16 14:14,7.4,6.8,4.3,4.8,4.8,4.7
2021-03-16 14:14,11.6,6.4,4.8,5.6,5.5,5
2021-03-16 14:14,14.3,7.6,4.7,5.5,5.5,4.9
2021-03-16 14:14,8.6,6.4,4.6,4.7,4.7,4.7
2021-03-16 14:14,11.1,8.4,4.6,4.6,4.6,4.5
2021-03-16 14:14,8.6,5.7,4.3,6.7,5.8,5
2021-03-16 14:14,10.1,7.2,4.4,5.5,5.4,4.6
2021-03-16 14:14,8.1,5.7,4.4,4.2,4.2,4.1
2021-03-16 14:15,8.9,6.5,4.8,6.2,6,4.7
2021-03-16 14:15,6.9,5.6,4.2,4.7,4.7,4.6
2021-03-16 14:15,14.5,6,4.1,5.2,5.1,4.4
2021-03-16 14:15,11.9,7.4,4.4,5,5,4.8
2021-03-16 14:15,9.8,7.2,4.2,5.2,5.1,4.2
2021-03-16 14:15,14.1,5.6,4.4,4.8,4.8,4.7
2021-03-16 14:15,12.4,6.5,4.5,5.1,5.1,4.6
2021-03-16 14:15,14.5,6.1,4.2,5,4.8,4.3
2021-03-16 14:15,7.6,5.6,4.2,4.4,4.4,4.3
2021-03-16 14:15,9.8,5.4,4,4.8,4.8,4.2
2021-03-16 14:16,9.5,6.7,4.3,5.8,5.7,4.9
2021-03-16 14:16,5.6,5.2,4.4,4.5,4.5,4.4
2021-03-16 14:16,8,6.2,4.2,6,6,4.7
2021-03-16 14:16,7.1,6.5,4.4,4.7,4.7,4.5
2021-03-16 14:16,8.9,7.2,4.2,4,4,4
2021-03-16 14:16,10.1,5.5,4.3,4.7,4.7,4.6
2021-03-16 14:16,9.8,6.6,4.4,4.8,4.8,4.2
2021-03-16 14:16,11.2,7.4,4.2,6.4,6.1,4.6
2021-03-16 14:16,9,5.5,4.1,4.2,4.2,4.2
2021-03-16 14:16,9,7,4.1,6.1,5.9,4.1
2021-03-16 14:17,13,7,4.3,4.7,4.7,4.5
2021-03-16 14:17,7.3,6.3,4.3,5.1,5,4.3
2021-03-16 14:17,10.6,7.6,4.3,4.3,4.3,4.3
2021-03-16 14:17,12,7.9,4.2,4.1,4.1,4
2021-03-16 14:17,9.9,5.5,4.2,5.2,5.1,4.2
2021-03-16 14:17,7.8,6.4,4,4.3,4.3,4.3
2021-03-16 14:17,7.6,5.7,4.1,4.4,4.4,4.1
2021-03-16 14:17,11.8,8.8,4.6,4.4,4.4,4.2
2021-03-16 14:17,6.5,5,3.9,5.2,5.2,4.4
2021-03-16 14:17,6.4,5.2,4.1,4.4,4.4,4.1
2021-03-16 14:18,8.3,6,3.8,5,4.9,4.1
2021-03-16 14:18,9.2,7.2,3.5,5,5,4.2
2021-03-16 14:18,12.5,4.9,3.9,3.9,3.9,3.9
2021-03-16 14:18,8.8,6.9,3.8,4.1,4.1,3.8
2021-03-16 14:18,7.2,5.2,3.6,4.3,4.3,4
2021-03-16 14:18,6,4.9,4.1,4.4,4.4,3.9
2021-03-16 14:18,11.5,6.7,4.3,5.1,5,4.1
2021-03-16 14:18,6.8,4.7,3.9,4.5,4.5,4.1
2021-03-16 14:18,8.3,6.8,4.3,4.2,4.2,4.2
2021-03-16 14:18,3.9,3.9,3.7,4.3,4.3,4.1
2021-03-16 14:19,8.6,4.4,3.7,4.8,4.7,3.9
2021-03-16 14:19,9.7,7.9,3.9,4.6,4.5,3.9
2021-03-16 14:19,10.3,8.1,4.1,4,4,3.8
2021-03-16 14:19,10,6.5,4,5.3,5.2,4
2021-03-16 14:19,4.2,4.2,3.6,4.1,4.1,3.8
2021-03-16 14:19,6.2,4.4,3.6,4.2,4.2,4.1
2021-03-16 14:19,10,7.2,4,4.1,4.1,3.9
2021-03-16 14:19,6.8,4.8,4.1,4,4,3.9
2021-03-16 14:19,7.9,6.4,4,4.9,4.6,3.9
2021-03-16 14:19,7.4,5,3.8,4.2,4.2,3.9
2021-03-16 14:20,7.3,5.7,3.8,4.6,4.6,4.1
2021-03-16 14:20,7.3,4.5,3.5,3.9,3.9,3.8
2021-03-16 14:20,5.6,4.4,3.3,3.9,3.9,3.9
2021-03-16 14:20,3.9,3.9,3.4,4.5,4.4,3.6
2021-03-16 14:20,7.6,5.2,3.7,4.4,4.4,3.8
2021-03-16 14:20,6.3,4.9,3.7,4.4,4.4,4.1
2021-03-16 14:20,8.8,6.3,3.5,5.4,5.2,3.8
2021-03-16 14:20,7.6,5.5,3.7,5.3,5.1,3.9
2021-03-16 14:20,5.2,4.9,3.7,4.1,4.1,4
2021-03-16 14:20,8.5,6,3.6,3.9,3.9,3.8
2021-03-16 14:21,11.1,5.8,3.6,3.8,3.8,3.7
2021-03-16 14:21,3.8,3.8,3.7,4,4,3.8
2021-03-16 14:21,8.2,5.1,3.4,4.5,4.5,4
2021-03-16 14:21,7.8,7.1,3.7,3.7,3.7,3.6
2021-03-16 14:21,5.6,5.2,3.3,3.6,3.6,3.4
2021-03-16 14:21,7,6.3,3.6,3.6,3.6,3.6
2021-03-16 14:21,6.5,5.2,3.9,3.6,3.6,3.6
2021-03-16 14:21,8.8,5.7,3.6,4.9,4.7,3.7
2021-03-16 14:21,9.4,4.1,3.4,3.9,3.9,3.7
2021-03-16 14:21,8.9,6.3,3.2,4.9,4.6,3.9
2021-03-16 14:22,7,5.4,3.5,3.8,3.8,3.7
2021-03-16 14:22,6.9,5.5,3.3,3.6,3.6,3.6
2021-03-16 14:22,8.5,7,3.9,4.1,4.1,3.7
2021-03-16 14:22,7.5,4.7,3.4,3.7,3.7,3.6
2021-03-16 14:22,7.5,5.7,3.6,5.2,5,3.6
2021-03-16 14:22,7.8,5.9,3.6,3.7,3.7,3.7
2021-03-16 14:22,8.1,5.1,3.2,4.2,4.2,3.5
2021-03-16 14:22,7.5,5.4,3.4,4.8,4.6,3.3
2021-03-16 14:22,8.7,4.6,3.2,3.6,3.6,3.5
2021-03-16 14:22,6.4,5.7,3.3,4.3,4.3,3.8
2021-03-16 14:23,7.8,4.6,3,3.6,3.6,3.6
2021-03-16 14:23,7.4,5.5,3.6,3.6,3.6,3.5
2021-03-16 14:23,8.1,4.9,3.3,4.5,4.5,3.6
2021-03-16 14:23,8.2,6.2,3.4,3.9,3.9,3.6
2021-03-16 14:23,7.3,4.8,3.2,3.4,3.4,3.4
2021-03-16 14:23,14.9,4.9,3.2,3.4,3.4,3.2
2021-03-16 14:23,8.5,5.2,3.5,4,4,3.4
2021-03-16 14:23,7.1,4.9,3.4,3.9,3.9,3.7
2021-03-16 14:23,11.3,5.6,3.4,4.2,4.2,3.5
2021-03-16 14:23,12.5,6,3.4,4.5,4.3,3.7
2021-03-16 14:24,17.5,5.5,3.2,3.1,3.1,3.1
2021-03-16 14:24,6.7,5.2,3.3,4,3.9,3.4
2021-03-16 14:24,9.1,4.7,3.3,3.4,3.4,3.4
2021-03-16 14:24,3.2,3.2,3.2,3.4,3.4,3.4
2021-03-16 14:24,6.2,3.9,3.2,4.4,4.2,3.4
2021-03-16 14:24,6.4,5.4,3,3.6,3.6,3.6
2021-03-16 14:24,5.2,4.1,3.3,4.2,4.2,3.4
2021-03-16 14:24,6,4,3.2,4.2,4.2,3.7
2021-03-16 14:24,4.7,4.3,3.3,3.3,3.3,3.3
2021-03-16 14:24,9.4,5.9,3.1,4.1,4,3.3
2021-03-16 14:25,7.4,5.1,3.1,4.3,4.2,3.4
2021-03-16 14:25,6.2,5.8,3.4,3.4,3.4,3.3
2021-03-16 14:25,6.9,5.4,3.2,4.2,4.2,3.2
2021-03-16 14:25,3.7,3.7,3.1,3.6,3.6,3.6
2021-03-16 14:25,6.2,4.1,3.3,3.5,3.5,3.4
2021-03-16 14:25,9,4.6,3.3,3.3,3.3,3.3
2021-03-16 14:25,9.8,5.2,3.1,3.5,3.5,3.2
2021-03-16 14:25,3.1,3.1,2.9,3.4,3.4,3.4
2021-03-16 14:25,6.3,4.5,3.4,4.8,4.3,3.1
2021-03-16 14:25,10,4.4,3.2,3.8,3.8,3.2
2021-03-16 14:26,7.2,5.8,3.2,3.7,3.7,3.3
2021-03-16 14:26,8.8,6.5,3.3,3.4,3.4,3.4
2021-03-16 14:26,8.6,6,3.4,3.2,3.2,3.2
2021-03-16 14:26,6.8,4.2,3.2,3.8,3.8,3.2
2021-03-16 14:26,7.2,4.6,3.2,3.5,3.5,3.5
2021-03-16 14:26,6.6,5.6,2.9,3,3,2.9
2021-03-16 14:26,5.9,4.2,3.1,3.3,3.3,3.2
2021-03-16 14:26,3.4,3.4,3,3.6,3.6,3.4
2021-03-16 14:26,6.9,5.8,3.2,3.9,3.8,3.2
2021-03-16 14:26,8.2,5,3.2,3.2,3.2,2.9
2021-03-16 14:27,3.3,3.3,3,3.5,3.5,3.1
2021-03-16 14:27,7.6,5.4,2.9,3.9,3.9,3.3
2021-03-16 14:27,6.7,6.2,3.1,3.2,3.2,3.1
2021-03-16 14:27,6.2,4.3,3,3.5,3.5,3.3
2021-03-16 14:27,5.2,4.8,3,4,3.7,3.1
2021-03-16 14:27,7.4,5.3,3.1,3,3,3
2021-03-16 14:27,7.9,4.7,3.2,3.3,3.3,3.1
2021-03-16 14:27,6.3,4.3,2.9,3.5,3.5,3
2021-03-16 14:27,5.3,4.2,2.7,3.6,3.6,3.1
2021-03-16 14:27,5.4,3.8,2.9,3.1,3.1,3
2021-03-16 14:28,6.5,4,2.8,3.7,3.6,3
2021-03-16 14:28,5.4,4.5,3,3.4,3.4,3.2
2021-03-16 14:28,5.7,4.2,2.6,3.2,3.2,3.2
2021-03-16 14:28,6.6,4.4,3,3.3,3.3,3
2021-03-16 14:28,8,3.9,2.8,2.9,2.9,2.9
2021-03-16 14:28,4.4,4.1,3,3.3,3.3,2.9
2021-03-16 14:28,4.8,4.2,3.1,3.1,3.1,3
2021-03-16 14:28,5,3.9,3,3,3,3
2021-03-16 14:28,4.2,3.5,2.8,3.3,3.3,3.2
2021-03-16 14:28,10.5,5.4,3,3.4,3.4,2.8
2021-03-16 14:29,6.1,3.7,2.6,3.1,3.1,2.9
2021-03-16 14:29,4.8,4.1,2.7,3.7,3.6,3
2021-03-16 14:29,5.5,4.3,2.9,2.9,2.9,2.9
2021-03-16 14:29,3.5,3.5,2.7,3.6,3.6,3.1
2021-03-16 14:29,3,3,2.9,3.1,3.1,2.9
2021-03-16 14:29,7.1,3.4,2.6,3,3,2.8
2021-03-16 14:29,5.1,4.6,3,3.2,3.2,3.1
2021-03-16 14:29,3.2,3.2,2.9,2.9,2.9,2.9
2021-03-16 14:29,6.2,3.6,3,4.1,4,3
2021-03-16 14:29,4.3,3.6,2.8,3.8,3.6,3
2021-03-16 14:30,7.5,6.3,2.9,3.3,3.3,3.1
2021-03-16 14:30,7.6,5.7,3.1,3.5,3.5,3
2021-03-16 14:30,4.2,3,2.6,3.5,3.4,2.8
2021-03-16 14:30,8.8,5.9,2.8,3.8,3.8,3
2021-03-16 14:30,3,3,2.8,3.1,3.1,3
2021-03-16 14:30,9.5,3.9,2.7,2.9,2.9,2.9
2021-03-16 14:30,7,3.8,2.8,3.3,3.3,3
2021-03-16 14:30,4.1,3.4,2.8,3.1,3.1,2.8
2021-03-16 14:30,2.9,2.9,2.6,3,3,2.9
2021-03-16 14:30,4.9,4.4,2.7,3.2,3.2,2.8
2021-03-16 14:31,5.7,4.2,2.5,3.2,3.2,3
2021-03-16 14:31,7,3.6,2.9,2.7,2.7,2.7
2021-03-16 14:31,5.7,3.6,2.6,2.8,2.8,2.8
2021-03-16 14:31,2.6,2.6,2.5,3.5,3.4,2.9
2021-03-16 14:31,4.8,3.6,2.7,3.1,3.1,2.9
2021-03-16 14:31,5.1,2.9,2.4,3.3,3.3,2.9
2021-03-16 14:31,5.1,3.7,2.6,3,3,3
2021-03-16 14:31,5.9,3.8,2.8,3.1,3.1,2.8
2021-03-16 14:31,9,4.9,3.1,2.8,2.8,2.6
2021-03-16 14:31,5.3,3.8,3,2.9,2.9,2.6
2021-03-16 14:32,5.7,4.9,2.8,2.8,2.8,2.6
2021-03-16 14:32,6.3,4.1,2.8,2.9,2.9,2.8
2021-03-16 14:32,2.4,2.4,2.4,2.9,2.9,2.8
2021-03-16 14:32,6.6,4.4,2.7,3.5,3.4,2.8
2021-03-16 14:32,6.1,4.5,2.8,3,3,2.9
2021-03-16 14:32,6.5,4.8,2.7,2.4,2.4,2.4
2021-03-16 14:32,5.3,4.5,2.7,3.8,3.7,2.7
2021-03-16 14:32,11.1,5.3,2.7,3.7,3.6,2.7
2021-03-16 14:32,6.1,3.7,3,2.8,2.8,2.8
2021-03-16 14:32,5.5,4.6,3,3,3,2.7
2021-03-16 14:33,7.6,6.3,2.7,2.7,2.7,2.6
2021-03-16 14:33,8.3,4.9,2.8,2.9,2.9,2.6
2021-03-16 14:33,6.6,4.5,2.6,3.4,3.3,2.7
2021-03-16 14:33,4.4,3.8,2.7,2.7,2.7,2.6
2021-03-16 14:33,5.9,5.3,2.8,3.8,3.6,2.6
2021-03-16 14:33,5.5,4.1,2.4,3.1,3,2.6
2021-03-16 14:33,6.3,4.6,2.9,2.4,2.4,2.4
2021-03-16 14:33,5,3,2.3,3.7,3.5,2.8
2021-03-16 14:33,4.7,3.6,2.4,3.1,3.1,2.7
2021-03-16 14:33,6.3,3,2.5,2.9,2.9,2.6
2021-03-16 14:34,5.5,4.4,2.4,2.8,2.8,2.5
2021-03-16 14:34,2.9,2.9,2.5,2.9,2.9,2.6
2021-03-16 14:34,4.5,4,2.5,2.8,2.8,2.7
2021-03-16 14:34,6.8,4.6,2.6,2.1,2.1,2.1
2021-03-16 14:34,3.3,3.3,2.7,3.5,3.2,2.5
2021-03-16 14:34,4.8,3.1,2.6,3.1,3.1,2.6
2021-03-16 14:34,4.6,3.4,2.8,3.3,3.3,2.7
2021-03-16 14:34,4.8,4.1,2.4,2.3,2.3,2.3
2021-03-16 14:34,3.7,3.7,3,2.5,2.5,2.4
2021-03-16 14:34,7.4,3.7,2.8,2.4,2.4,2.4
2021-03-16 14:35,4.7,3.6,2.9,3.5,3.4,2.5
2021-03-16 14:35,3.3,3.3,2.8,2.4,2.4,2.4
2021-03-16 14:35,5.4,3.4,2.9,2.7,2.7,2.4
2021-03-16 14:35,6.3,4.5,2.7,3,3,2.4
2021-03-16 14:35,6.1,5.2,2.6,2.3,2.3,2.3
2021-03-16 14:35,9,6.5,3.1,3.1,3,2.4
2021-03-16 14:35,6.8,4.6,2.7,2.8,2.8,2.5
2021-03-16 14:35,3.4,3.4,2.7,2.4,2.4,2.4
2021-03-16 14:35,6,3.7,2.8,3,3,2.4
2021-03-16 14:35,6.1,4,2.8,2.2,2.2,2.2
2021-03-16 14:36,3.3,3.1,2.2,2.6,2.6,2.6
2021-03-16 14:36,3.4,3.2,2.4,2.6,2.6,2.5
2021-03-16 14:36,5.5,3.6,2.4,2.6,2.6,2.6
2021-03-16 14:36,7.2,4,2.4,2.5,2.5,2.4
2021-03-16 14:36,13.4,3.3,2.5,2.4,2.4,2.4
2021-03-16 14:36,2.1,2.1,2.1,3,3,2.5
2021-03-16 14:36,4.7,3.3,2.2,2.7,2.7,2.2
2021-03-16 14:36,3.4,3.4,2.6,2.8,2.8,2.5
2021-03-16 14:36,4.5,3.4,2.4,3.4,3.2,2.6
2021-03-16 14:36,4.5,3.8,2.7,2.3,2.3,2.3
2021-03-16 14:37,6.7,4.4,2.4,2.7,2.7,2.5
2021-03-16 14:37,4.6,4.3,2.7,2.8,2.8,2.6
2021-03-16 14:37,7.9,4.4,2.4,2.4,2.4,2.4
2021-03-16 14:37,6.8,4.1,2.8,2.5,2.5,2.4
2021-03-16 14:37,5.5,4.8,2.4,2.9,2.9,2.4
2021-03-16 14:37,7.4,4.9,2.5,2.5,2.5,2.5
2021-03-16 14:37,5.7,4.3,2.7,2.5,2.5,2.4
2021-03-16 14:37,5.4,3.4,2.7,3,3,2.7
2021-03-16 14:37,4,3.7,2.9,2.4,2.4,2.3
2021-03-16 14:37,9.4,5.5,2.9,2.3,2.3,2.3
2021-03-16 14:38,5.5,4.8,2.8,2.3,2.3,2.2
2021-03-16 14:38,3.4,3.4,2.8,2.6,2.6,2.6
2021-03-16 14:38,7.2,5.5,2.7,3.2,3.2,2.5
2021-03-16 14:38,5.4,3.7,2.8,2.2,2.2,2.2
2021-03-16 14:38,5.1,3.3,2.7,2.8,2.8,2.3
2021-03-16 14:38,3,3,2.8,2.2,2.2,2.1
2021-03-16 14:38,7.5,5.7,2.9,2.9,2.9,2.3
2021-03-16 14:38,5.4,3.7,2.7,2.7,2.7,2.5
2021-03-16 14:38,7.5,5,3,3.4,3.4,2.6
2021-03-16 14:38,10,6.6,3.2,2.4,2.4,2.4
2021-03-16 14:39,5.2,3.4,2.8,2.7,2.7,2.4
2021-03-16 14:39,4.4,3.8,2.5,2.6,2.6,2.4
2021-03-16 14:39,5,2.5,2.2,3,2.9,2.4
2021-03-16 14:39,2.4,2.4,2.4,2.7,2.7,2.4
2021-03-16 14:39,8.4,4.6,2.5,2.9,2.8,2.3
2021-03-16 14:39,6.2,2.9,2.3,2.3,2.3,2.2
2021-03-16 14:39,4.5,3.4,2.6,2.4,2.4,2.3
2021-03-16 14:39,6.7,5,2.4,2.8,2.7,2.3
2021-03-16 14:39,4.6,3.4,2.6,2.4,2.4,2.3
2021-03-16 14:39,6,4.4,2.8,3.7,3.5,2.4
2021-03-16 14:40,6.2,3.7,2.6,3.1,3,2.4
2021-03-16 14:40,3.9,3.4,2.5,3.2,3.1,2.4
2021-03-16 14:40,2.5,2.5,2.2,2.6,2.6,2.5
2021-03-16 14:40,6.4,3.3,2.5,2.3,2.3,2.3
2021-03-16 14:40,6.1,4.7,2.4,2.4,2.4,2.3
2021-03-16 14:40,3.2,3.2,2.5,2.3,2.3,2.3
2021-03-16 14:40,5.4,4.7,2.5,2.2,2.2,2.2
2021-03-16 14:40,8.7,4.7,2.3,2.4,2.4,2.4
2021-03-16 14:40,5,4.2,2.2,2.5,2.5,2.4
2021-03-16 14:40,6.3,4.4,2.4,3.4,3.2,2.2
2021-03-16 14:41,5.3,3.4,2.3,2.3,2.3,2.2
