time1,CAPM10,CAPM2.5,CAPM1,RAPM10,RAPM2.5,RAPM1
2021-03-18 13:43,28.4,20.6,19,18.5,18.5,18.2
2021-03-18 13:43,24.5,21.4,20,18.1,18.1,17.8
2021-03-18 13:43,30.9,23.8,20.5,18.2,18.2,17.7
2021-03-18 13:43,17.8,17.8,17.5,19.4,19.1,17.5
2021-03-18 13:43,21.8,20.9,18.7,17.2,17.2,16.6
2021-03-18 13:43,28,21.1,19,17.7,17.7,17.3
2021-03-18 13:44,19.1,19.1,18.3,17.7,17.7,17.4
2021-03-18 13:44,19.1,19.1,18,16.8,16.8,16.7
2021-03-18 13:44,29,18.8,18.4,17.9,17.9,17.6
2021-03-18 13:44,25.8,21.8,20,18,18,17.4
2021-03-18 13:44,22.3,19.8,18.6,17.4,17.4,16.9
2021-03-18 13:44,23.9,21.5,19.4,18.4,18.4,17
2021-03-18 13:44,23.3,21.4,18.9,16.7,16.7,16.6
2021-03-18 13:44,26,22,19.2,18,18,17.3
2021-03-18 13:44,22.1,19.6,17.9,16.6,16.6,16.3
2021-03-18 13:44,22.3,20.9,17.3,18.6,18.6,17.8
2021-03-18 13:45,22.4,20.8,19.3,16.8,16.8,16.5
2021-03-18 13:45,24,21.9,18.7,17.2,17.1,16.4
2021-03-18 13:45,23.8,22.1,18.3,17.4,17.4,16.9
2021-03-18 13:45,21.8,19.7,18.4,17.1,17.1,16.6
2021-03-18 13:45,28.3,20.2,16.8,16.8,16.8,16.7
2021-03-18 13:45,21.3,20.2,17.6,16.8,16.8,16.4
2021-03-18 13:45,59.5,19.9,18.1,17.4,17.4,16.2
2021-03-18 13:45,42.6,23,17.1,16.9,16.9,16.8
2021-03-18 13:45,39.5,21,17.1,17.3,17.3,16.5
2021-03-18 13:45,40.5,21.4,17.8,16.7,16.7,16.2
2021-03-18 13:46,37,20.7,16.6,16.8,16.8,16.2
2021-03-18 13:46,27.9,23.1,17.8,17.5,17.4,16
2021-03-18 13:46,34.4,19.4,16.7,16.7,16.6,15.6
2021-03-18 13:46,27,18.9,16.8,17.2,17.2,16.6
2021-03-18 13:46,21,16.6,15.4,15.9,15.9,15.6
2021-03-18 13:46,23.7,17.2,17,16.4,16.4,16
2021-03-18 13:46,22.7,19.9,17,16.1,16.1,15.8
2021-03-18 13:46,20.3,17.8,16.4,15.6,15.6,15.5
2021-03-18 13:46,20.4,19.7,16.4,17.1,17,15.9
2021-03-18 13:46,21.3,17.6,15,16.1,16.1,15.2
2021-03-18 13:47,18.4,17.3,15.9,18.5,18,15.6
2021-03-18 13:47,22.9,18.4,15.5,15.8,15.8,15.6
2021-03-18 13:47,21.5,18.9,16.5,15.2,15.2,14.9
2021-03-18 13:47,19.6,17.8,16.3,15.6,15.6,15.3
2021-03-18 13:47,19.5,16.9,15.4,15.6,15.6,15.4
2021-03-18 13:47,19.9,17.9,15.6,15.6,15.6,15.6
2021-03-18 13:47,25.8,16.4,15.6,16.3,16.2,15.2
2021-03-18 13:47,27.7,15.4,14.6,15,15,14.8
2021-03-18 13:47,19.7,17.4,16.1,14.4,14.4,14.3
2021-03-18 13:47,23,17.8,15.9,15,15,14.4
2021-03-18 13:48,17,17,16,14.3,14.3,13.8
2021-03-18 13:48,23.6,16.7,15.4,15.3,15.3,14.6
2021-03-18 13:48,22.1,18,15.7,15.1,15.1,14.7
2021-03-18 13:48,22.3,16.8,14.8,16.1,16,14.8
2021-03-18 13:48,19.3,17.4,15.3,15,15,14.9
2021-03-18 13:48,23.6,17.2,15.2,14.3,14.3,14.3
2021-03-18 13:48,22.2,15.7,14.7,15.1,15.1,14.5
2021-03-18 13:48,20.4,16.2,14.5,14.4,14.4,14.1
2021-03-18 13:48,15.9,15.9,15.3,15,15,14.7
2021-03-18 13:48,23.2,16.1,15.6,15.1,15.1,14.8
2021-03-18 13:49,20.7,17.1,15,14.6,14.6,14.6
2021-03-18 13:49,20.5,17.1,15.1,14.6,14.6,14.1
2021-03-18 13:49,27,18.1,15.3,13.9,13.9,13.9
2021-03-18 13:49,20.8,16.9,15.2,14.5,14.5,14.2
2021-03-18 13:49,22.1,19.1,15,14.2,14.2,14
2021-03-18 13:49,21.3,18,15,15.1,15,14.1
2021-03-18 13:49,22.1,16.5,14,14.5,14.5,14.2
2021-03-18 13:49,21.9,17.1,15.4,14.9,14.9,14.2
2021-03-18 13:49,18.8,15.6,14.6,14.2,14.2,13.9
2021-03-18 13:49,19.4,16.8,14.8,14.6,14.5,13.8
2021-03-18 13:50,22,18.6,15.4,15.5,15.4,14.8
2021-03-18 13:50,15.2,15.2,14.5,14.4,14.4,13.3
2021-03-18 13:50,23.2,14.8,13.9,14,14,13.7
2021-03-18 13:50,23.1,15.3,13.8,15,14.9,13.8
2021-03-18 13:50,15.2,15.2,14.5,13.5,13.5,13.3
2021-03-18 13:50,20.4,15.7,13.7,13.9,13.9,13.6
2021-03-18 13:50,21.3,14.8,13.2,13.3,13.3,13.3
2021-03-18 13:50,22.4,16.5,14.7,13.8,13.8,13.4
2021-03-18 13:50,25.1,16.8,13.5,13.9,13.9,13.4
2021-03-18 13:50,17.2,14.4,13.6,14.1,14.1,13.7
2021-03-18 13:51,16,15.3,13.9,15.1,14.9,13.8
2021-03-18 13:51,18,15.8,13.3,13.7,13.7,13.4
2021-03-18 13:51,19.4,13.7,13,14.6,14.2,12.8
2021-03-18 13:51,16.1,14.7,12.8,13.9,13.4,12.8
2021-03-18 13:51,15.3,12.9,12.4,14.1,14.1,13.6
2021-03-18 13:51,13.5,13.5,12.5,13.4,13.4,13.3
2021-03-18 13:51,24.4,16,12.4,13.9,13.9,13.3
2021-03-18 13:51,16.1,12.9,12.5,13.6,13.6,13.5
2021-03-18 13:51,14.3,13.9,12.3,13.4,13.3,12.6
2021-03-18 13:51,22.7,13.9,11.7,13,13,13
2021-03-18 13:52,19.1,12.6,12.1,15.2,15,13.8
2021-03-18 13:52,13.1,13,12.2,13.3,13.3,13
2021-03-18 13:52,12.9,12.9,12.7,13.5,13.5,13
2021-03-18 13:52,18.6,16.4,12.8,13.7,13.7,12.9
2021-03-18 13:52,15.2,14.4,12.4,13.8,13.7,12.6
2021-03-18 13:52,15.5,12.5,11.7,13.8,13.8,12.9
2021-03-18 13:52,15.3,14.6,11.8,16,15.7,13.5
2021-03-18 13:52,21.7,12.9,12.5,13.4,13.4,12.9
2021-03-18 13:52,22.3,12.4,11.5,12.6,12.6,12.5
2021-03-18 13:52,13.9,12.9,11.6,14,13.9,12.8
2021-03-18 13:53,17.1,13.1,12,12.9,12.8,12.2
2021-03-18 13:53,16.4,13.3,12.4,13.1,13.1,12.8
2021-03-18 13:53,16.8,13.6,12.3,12.8,12.7,12
2021-03-18 13:53,24.5,15.1,13.3,12,12,11.7
2021-03-18 13:53,20.7,14.8,12.3,14.5,14.2,12.8
2021-03-18 13:53,18.6,12,11.9,12.6,12.6,12.4
2021-03-18 13:53,21.2,12.5,11.9,14,13.8,12.5
2021-03-18 13:53,18.2,13.5,12,13,13,12.4
2021-03-18 13:53,14.7,14,11.4,13.3,13.3,12.4
2021-03-18 13:53,11.8,11.8,11.6,14.3,14.1,12.8
2021-03-18 13:54,14.9,14.2,11.2,11.9,11.9,11.9
2021-03-18 13:54,11.9,11.9,11,13.7,13.5,12.6
2021-03-18 13:54,14.9,12.7,11.2,13.6,13.2,12.3
2021-03-18 13:54,20.2,13.1,11.6,12.6,12.6,12
2021-03-18 13:54,16.5,15.2,12,11.9,11.9,11.9
2021-03-18 13:54,12.7,12.7,12.3,13.4,13.3,12.6
2021-03-18 13:54,11.4,11.4,11.1,11.8,11.8,11.5
2021-03-18 13:54,14.6,12.5,11.4,12.4,12.4,11.8
2021-03-18 13:54,14.2,13,11.5,11.4,11.4,11.2
2021-03-18 13:54,16.2,13.9,11.8,12.5,12.4,11.6
2021-03-18 13:55,15.3,11.6,10.5,12.1,12.1,12.1
2021-03-18 13:55,12.5,12.5,11.5,12.6,12.5,11.8
2021-03-18 13:55,15,11.6,11.3,12.1,12.1,11.7
2021-03-18 13:55,17.3,13.2,11.2,12.6,11.6,11
2021-03-18 13:55,12.6,12.3,10.8,12.1,12.1,11.8
2021-03-18 13:55,12.9,11.7,10.9,11.5,11.5,11.5
2021-03-18 13:55,19.4,14.5,11.1,12.7,12.6,12.1
2021-03-18 13:55,15.8,12.2,11,11.4,11.4,11.1
2021-03-18 13:55,14.9,13.1,11.8,11.7,11.7,11.3
2021-03-18 13:55,17.7,12.9,11.4,12.4,12.2,11.5
2021-03-18 13:56,18.7,12.4,11.4,11.7,11.7,11.4
2021-03-18 13:56,23.1,15.4,11.3,11.2,11.2,11.2
2021-03-18 13:56,12.8,11.9,10.5,11.8,11.8,11.5
2021-03-18 13:56,12.8,11.3,10.6,11.5,11.5,11.2
2021-03-18 13:56,13.5,11.7,10.6,12.2,12,11.2
2021-03-18 13:56,17.2,13.9,11,11.1,11.1,11.1
2021-03-18 13:56,10.4,10.4,9.8,11.2,11.2,11
2021-03-18 13:56,13.7,10.7,9.8,11.4,11.4,11.3
2021-03-18 13:56,11.8,11.1,9.8,10.9,10.9,10.9
2021-03-18 13:56,11.3,10.5,9.7,11.3,11.3,11
2021-03-18 13:57,13.7,13.1,10.5,11.6,11.5,10.9
2021-03-18 13:57,15.5,12.2,10.8,10.9,10.9,10.6
2021-03-18 13:57,16.6,13.3,11.2,11.6,11.6,10.9
2021-03-18 13:57,14.2,12,10.8,11.8,11.8,11.1
2021-03-18 13:57,16,12.4,10.7,11.2,11.2,10.7
2021-03-18 13:57,21,11.6,10.5,10.7,10.7,10.6
2021-03-18 13:57,13.2,13,10.4,11.1,11.1,10.8
2021-03-18 13:57,11.2,11.2,10.5,11.3,11.3,10.8
2021-03-18 13:57,19.9,12.5,10.4,10.6,10.6,10.5
2021-03-18 13:57,13.5,12.6,10.8,10.8,10.8,10.7
2021-03-18 13:58,19.3,10.9,10.4,11,11,10.8
2021-03-18 13:58,13.9,10.6,9.1,10.2,10.2,10.2
2021-03-18 13:58,11.3,10.7,9.3,11.7,11.5,10.6
2021-03-18 13:58,11.5,10.5,9.6,10.5,10.5,10.5
2021-03-18 13:58,13.9,12.8,11,13.8,11,10.5
2021-03-18 13:58,16.9,12.2,10.6,10.6,10.6,10.4
2021-03-18 13:58,13.3,11.1,9.4,10.8,10.8,10.6
2021-03-18 13:58,10.7,10.3,9.4,11.1,11.1,11.1
2021-03-18 13:58,9.7,9.7,9.6,10.4,10.4,10.3
2021-03-18 13:58,11.6,10.5,9.2,10.5,10.5,10.5
2021-03-18 13:59,12.1,11.2,10,11.2,11.2,10.6
2021-03-18 13:59,13.2,10.7,9.7,9.9,9.9,9.8
2021-03-18 13:59,20,9.8,9.3,10.2,10.2,9.9
2021-03-18 13:59,12.7,10.7,9.4,10.6,10.6,10.3
2021-03-18 13:59,11.9,11.3,10.1,11.2,11.2,10.5
2021-03-18 13:59,11.1,10.4,9.1,11.4,11.3,10.9
2021-03-18 13:59,10.8,10.8,10,11.9,11.9,11
2021-03-18 13:59,14,11.5,9.7,10.6,10.5,9.7
2021-03-18 13:59,12.4,11.9,10.1,11.2,11.1,10.1
2021-03-18 13:59,12.6,12.2,9.9,10.3,10.3,10.2
2021-03-18 14:00,10,10,9.7,10.9,10.8,9.9
2021-03-18 14:00,9.8,9.8,9.6,10.1,10.1,10.1
2021-03-18 14:00,10.2,9.9,9.3,10.4,10.4,9.9
2021-03-18 14:00,10,10,9.6,10.1,10.1,10.1
2021-03-18 14:00,10.2,10.2,9.5,10.3,10.3,10.2
2021-03-18 14:00,9.2,9.2,9,9.8,9.8,9.7
2021-03-18 14:00,9.5,9.5,9.4,10,10,10
2021-03-18 14:00,9.8,9.8,9.3,10.3,10.3,10.3
2021-03-18 14:00,9.6,9.6,9.3,9.7,9.7,9.5
2021-03-18 14:00,10.2,10.2,9.8,10.5,10.5,10.4
2021-03-18 14:01,11.3,10.7,9.1,10.3,10.3,9.8
2021-03-18 14:01,10.8,10.4,9.3,10.1,10.1,9.7
2021-03-18 14:01,10.7,10,8.9,9.9,9.8,9.3
2021-03-18 14:01,8.8,8.8,8.7,10,9.9,9.5
2021-03-18 14:01,12.9,10,8.5,10.1,10.1,10.1
2021-03-18 14:01,10.9,10.4,9,9.9,9.9,9.7
2021-03-18 14:01,9.3,9.3,9.2,9.6,9.6,9.4
2021-03-18 14:01,17.5,9.2,8.8,9.4,9.4,9.4
2021-03-18 14:01,9.9,9.9,8.7,9.6,9.6,9.3
2021-03-18 14:01,11.5,9.2,8.8,9.7,9.7,9.7
2021-03-18 14:02,11.3,10.1,8.5,9.9,9.9,9.8
2021-03-18 14:02,14.8,9.6,9.2,9.3,9.3,9.3
2021-03-18 14:02,9.8,9.1,7.8,9.9,9.8,9.1
2021-03-18 14:02,10.1,9.5,8.2,9.8,9.8,9.7
2021-03-18 14:02,9.2,9.1,8.5,10.5,10.3,9.6
2021-03-18 14:02,10,9,7.9,9,9,8.9
2021-03-18 14:02,10.1,9.7,8.8,10.7,10.5,9.2
2021-03-18 14:02,10,9.8,8.5,9.1,9.1,9
2021-03-18 14:02,13.4,8.6,7.8,9.1,9.1,9.1
2021-03-18 14:02,8.6,8.6,7.9,10,10,9.9
2021-03-18 14:03,15.4,10.5,8.8,9,9,8.9
2021-03-18 14:03,9.3,9.3,8.9,9.3,9.3,9.3
2021-03-18 14:03,11.8,11,8.5,9.5,9.5,9.3
2021-03-18 14:03,11,10.1,8.7,8.9,8.8,8.2
2021-03-18 14:03,8.5,8.5,8.4,9.2,9.2,9.2
2021-03-18 14:03,9.4,9.4,9,8.9,8.9,8.7
2021-03-18 14:03,10.7,8.9,8.3,8.8,8.8,8.8
2021-03-18 14:03,10.3,9.9,8.3,8.8,8.8,8.8
2021-03-18 14:03,8.5,8.5,8.2,9.4,9.4,9
2021-03-18 14:03,9.3,9.3,8.9,9.5,9.5,9.1
2021-03-18 14:04,8.4,8.4,8.3,9.1,9.1,8.8
2021-03-18 14:04,8.9,8.9,8.3,10.3,10.2,9.6
2021-03-18 14:04,9.2,9.2,8.5,9.2,9.2,9
2021-03-18 14:04,10.2,9.2,7.9,9.7,9.7,9.1
2021-03-18 14:04,17.6,10.2,8.1,8.6,8.6,8.6
2021-03-18 14:04,11.1,9.2,8.2,9,9,8.5
2021-03-18 14:04,10.2,9.2,8.1,9.9,9.9,9.3
2021-03-18 14:04,10.9,9.2,8,9.2,9.2,9.1
2021-03-18 14:04,18.1,8.4,8.2,8.7,8.6,8.2
2021-03-18 14:04,7.6,7.6,7.5,9.6,9.6,9.3
2021-03-18 14:05,9.7,9.1,8.2,9,9,8.9
2021-03-18 14:05,9.7,9.3,8.4,9.3,9.3,8.9
2021-03-18 14:05,10.1,8.8,7.9,10.1,10,9.2
2021-03-18 14:05,8.3,8.3,7.9,8.9,8.9,8.6
2021-03-18 14:05,8.7,8.7,7.9,9.5,9.5,9.2
2021-03-18 14:05,15.7,8.3,7.7,9.2,9.2,9.1
2021-03-18 14:05,10.2,9.4,7.9,8.8,8.8,8.5
2021-03-18 14:05,9.9,8.6,7.6,9.1,9.1,8.4
2021-03-18 14:05,9.2,9,7.8,9.6,9.6,8.8
2021-03-18 14:05,9.9,8.9,7.9,8.5,8.5,8.5
2021-03-18 14:06,10,8.9,8.1,9.8,9.7,8.6
2021-03-18 14:06,9.1,8,7.6,8.8,8.8,8.8
2021-03-18 14:06,7.7,7.7,7.6,9.5,9.4,8.5
2021-03-18 14:06,7.4,7.4,7.4,9.3,9.1,8.5
2021-03-18 14:06,7.6,7.6,7.5,8.6,8.6,8.3
2021-03-18 14:06,10.8,8.8,7.1,8.5,8.5,8.3
2021-03-18 14:06,7.3,7.3,7,9.1,9,8.2
2021-03-18 14:06,8.5,8.5,7.8,8.7,8.7,8.2
2021-03-18 14:06,7.6,7.6,7.6,9,9,8.7
2021-03-18 14:06,8.3,7.3,6.7,8.2,8.2,8.2
2021-03-18 14:07,7.7,7.7,7.4,8.9,8.9,8.7
2021-03-18 14:07,8.4,8,7.4,8.7,8.7,8.5
2021-03-18 14:07,8.1,8.1,7.6,8.1,8.1,8.1
2021-03-18 14:07,7.4,7.4,7.4,8.3,8.3,8.1
2021-03-18 14:07,14.4,7.5,7.3,8.1,8.1,8.1
2021-03-18 14:07,6.9,6.9,6.9,8.5,8.5,8.3
2021-03-18 14:07,7,7,7,8.9,8.9,8.8
2021-03-18 14:07,10.5,8.5,7.2,8.1,8.1,8
2021-03-18 14:07,6.9,6.9,6.8,8.4,8.4,8.3
2021-03-18 14:07,6.6,6.6,6.2,8.3,8.3,8.3
2021-03-18 14:08,7.1,7.1,7,8.2,8.2,8.2
2021-03-18 14:08,6.9,6.9,6.9,8.5,8.5,8.3
2021-03-18 14:08,8.9,7.2,6.7,7.8,7.8,7.8
2021-03-18 14:08,7.9,7.8,7.1,8.1,8.1,7.9
2021-03-18 14:08,7.1,7.1,6.8,8.1,8.1,7.8
2021-03-18 14:08,10.5,8.3,7.3,9.1,9.1,8.3
2021-03-18 14:08,7.4,7.4,7.3,8.3,8.3,8.1
2021-03-18 14:08,8.7,8.3,7.7,9,8.9,8.2
2021-03-18 14:08,9.4,8.2,7.6,8.8,8.8,8.6
2021-03-18 14:08,8.4,8.1,7.5,8.2,8.2,8.1
2021-03-18 14:09,8.8,7.5,6.9,8.1,8.1,7.8
2021-03-18 14:09,9.8,7.2,6.7,8.5,8.5,8.5
2021-03-18 14:09,8.4,8.1,6.7,8.3,8.3,8
2021-03-18 14:09,8.3,8,6.9,8.3,8.3,8.1
2021-03-18 14:09,9.5,8.2,7.2,9,8.8,7.9
2021-03-18 14:09,9.7,7.8,7,8.2,8.2,8.1
2021-03-18 14:09,7.5,7.5,6.9,7.9,7.9,7.8
2021-03-18 14:09,6.6,6.6,6.5,8.8,8.8,8.3
2021-03-18 14:09,7.1,7.1,7,8.8,8.6,7.9
2021-03-18 14:09,8.7,8.4,7.4,8.6,8.5,7.9
2021-03-18 14:10,7.2,7.2,7,7.6,7.6,7.5
2021-03-18 14:10,7.1,7.1,7,8.3,8.3,8.2
2021-03-18 14:10,7.1,7.1,6.8,7.9,7.9,7.9
2021-03-18 14:10,9.3,8.4,6.8,7.5,7.5,7.5
2021-03-18 14:10,7.6,7.4,6.8,8.4,8.4,8.4
2021-03-18 14:10,13.5,7.8,6.5,7.9,7.9,7.9
2021-03-18 14:10,7.3,7.3,6.5,8.1,8.1,7.5
2021-03-18 14:10,7.5,6.8,5.9,8,8,7.7
2021-03-18 14:10,6.1,6.1,5.9,7.4,7.4,7.4
2021-03-18 14:10,6.6,6.6,6.5,7.1,7.1,7.1
2021-03-18 14:11,8.9,7.8,6.7,7.7,7.7,7.7
2021-03-18 14:11,10.2,7.5,6.7,7.4,7.4,7.4
2021-03-18 14:11,8.8,7.3,6.6,8.5,8.4,7.6
2021-03-18 14:11,6.4,6.4,6.1,7.1,7.1,7.1
2021-03-18 14:11,7.8,7.5,6.4,7.8,7.8,7.8
2021-03-18 14:11,6.5,6.5,6.5,7.7,7.7,7.6
2021-03-18 14:11,8.3,7.4,7,8.6,8.5,7.6
2021-03-18 14:11,8.8,7.3,6.6,7.1,7.1,7
2021-03-18 14:11,8.4,8,6.7,7.7,7.7,7.6
2021-03-18 14:11,13.3,8.4,6.7,7.6,7.6,7.5
2021-03-18 14:12,54.6,14.6,6.9,7.4,7.4,7.3
2021-03-18 14:12,19.9,8.3,6.6,7.9,7.9,7.6
2021-03-18 14:12,25.3,10.6,6.6,7.5,7.5,7.3
2021-03-18 14:12,25.5,7.1,6,7.3,7.3,7.3
2021-03-18 14:12,34.7,10.1,6.5,7.8,7.8,7.6
2021-03-18 14:12,23.5,8.3,6,7.4,7.4,7.3
2021-03-18 14:12,44.9,14.2,6.6,8,8,8
2021-03-18 14:12,48.1,9.7,6.8,7.7,7.7,7.5
2021-03-18 14:12,16.2,7.2,6.1,7.5,7.5,7.5
2021-03-18 14:12,18.3,6.9,6.7,7.1,7.1,7.1
2021-03-18 14:13,7,7,6.8,7.5,7.5,7.2
2021-03-18 14:13,9,8.4,6.5,7.5,7.5,7.4
2021-03-18 14:13,6.7,6.7,6.2,7.5,7.5,7.4
2021-03-18 14:13,8.2,6.8,6,7.7,7.6,7
2021-03-18 14:13,10.9,8.4,6.4,7.8,7.7,7.1
2021-03-18 14:13,26.4,12.6,7.2,7.4,7.4,7.3
2021-03-18 14:13,21.3,6.3,6,7.3,7.3,7.1
2021-03-18 14:13,22.5,9.3,6.6,7,7,7
2021-03-18 14:13,26.6,7.3,6.7,7.8,7.8,7.1
2021-03-18 14:13,16,8.5,6.5,7.2,7.2,6.9
2021-03-18 14:14,12,9,6.6,7.1,7.1,7.1
2021-03-18 14:14,11.2,7.1,5.8,7.7,7.7,7.5
2021-03-18 14:14,11.3,7.5,6,7,7,7
2021-03-18 14:14,6.9,6.7,5.9,7.3,7.3,7.3
2021-03-18 14:14,7.2,6.6,5.8,8,8,7.9
2021-03-18 14:14,5.6,5.6,5.6,6.8,6.8,6.8
2021-03-18 14:14,6.9,6.9,6.6,6.9,6.9,6.9
2021-03-18 14:14,9.6,6.6,6.1,6.9,6.9,6.9
2021-03-18 14:14,8.5,5.9,5.5,7.3,7.3,7.2
2021-03-18 14:14,8.1,6.2,5.3,7.7,7.7,7.2
2021-03-18 14:15,5.7,5.7,5.4,7.6,7.6,7.3
2021-03-18 14:15,6,6,6,7,7,7
2021-03-18 14:15,9.7,7,5.8,7.2,7.2,7.1
2021-03-18 14:15,8,7.6,5.9,8.3,8,6.9
2021-03-18 14:15,5.4,5.4,5.3,6.8,6.8,6.8
2021-03-18 14:15,9,8.6,6,7.5,7.5,7.2
2021-03-18 14:15,6.1,6.1,6,7.5,7.5,7.5
2021-03-18 14:15,6.1,6.1,6.1,7.2,7.2,7.2
2021-03-18 14:15,8,7.4,6.2,6.9,6.9,6.8
2021-03-18 14:15,14.2,6.7,5.7,7.1,7,6.6
2021-03-18 14:16,8.3,6.5,5.9,8,7.8,7.1
2021-03-18 14:16,14.2,8.2,6,6.8,6.8,6.6
