time1,CAPM10,CAPM2.5,CAPM1,RAPM10,RAPM2.5,RAPM1
23/03/2021 14:39:35,14.4,9.1,7.7,6.9,6.9,6.8
23/03/2021 14:39:41,12.9,10.6,8,7,7,6.9
23/03/2021 14:39:47,14.8,10.2,7.8,7.3,7.2,6.5
23/03/2021 14:39:53,23.3,12.4,9.5,7.3,7.3,6.7
23/03/2021 14:39:59,20,9.5,8.9,6.5,6.5,6.5
23/03/2021 14:40:05,21,10.9,7.9,7.8,7.8,7.2
23/03/2021 14:40:11,17,8.9,8.1,6.6,6.6,6.6
23/03/2021 14:40:17,17.6,11.5,7.6,6.5,6.5,6.5
23/03/2021 14:40:23,9.2,8.1,6.6,6.8,6.8,6.8
23/03/2021 14:40:29,12.8,11.2,7.2,7.2,7.2,6.9
23/03/2021 14:40:35,7.1,7.1,6.7,6.9,6.9,6.9
23/03/2021 14:40:41,15.6,6.8,6.6,7.1,7.1,7.1
23/03/2021 14:40:47,18.8,13,7.4,6.7,6.7,6.6
23/03/2021 14:40:53,15.1,11.7,7,6.4,6.4,6.4
23/03/2021 14:40:59,14.7,10.4,7.5,6.9,6.8,6.3
23/03/2021 14:41:05,14,9.1,7.1,6.8,6.8,6.7
23/03/2021 14:41:11,20.1,11.5,7.4,6.6,6.6,6.3
23/03/2021 14:41:17,13.1,10.7,7.5,7.2,7,6.5
23/03/2021 14:41:23,27.4,12.1,7.3,6.9,6.9,6.7
23/03/2021 14:41:29,13.6,9.5,7.2,6.6,6.6,6.6
23/03/2021 14:41:35,8,8,7.6,6.3,6.3,6.3
23/03/2021 14:41:41,18.2,13.8,8.5,6.9,6.9,6.7
23/03/2021 14:41:47,14.4,8.8,7.1,6.6,6.6,6.6
23/03/2021 14:41:53,20.2,10.6,7.7,7.1,7.1,7.1
23/03/2021 14:41:59,22,8.7,7.1,7,7,7
23/03/2021 14:42:05,14.5,9.9,7.2,6.6,6.6,6.5
23/03/2021 14:42:11,16,13,7.7,6.9,6.9,6.9
23/03/2021 14:42:17,21,10.9,7.8,6.3,6.3,6.3
23/03/2021 14:42:23,21.6,10.1,7.7,6.8,6.8,6.8
23/03/2021 14:42:29,20.3,11.9,7.6,7.2,7.2,6.9
23/03/2021 14:42:35,10.6,9.1,7.3,6.6,6.6,6.4
23/03/2021 14:42:41,12.9,9.6,7.1,7,7,7
23/03/2021 14:42:47,15.7,8.2,6.9,7,7,6.8
23/03/2021 14:42:53,23,8.8,6.6,6.9,6.9,6.8
23/03/2021 14:42:59,12.2,10.9,6.4,7.9,7.8,6.7
23/03/2021 14:43:05,15.3,9,7.3,6.8,6.8,6.7
23/03/2021 14:43:11,11.1,8.8,6.9,6.4,6.4,6.4
23/03/2021 14:43:17,28.7,12.4,7.5,6.8,6.8,6.8
23/03/2021 14:43:23,14,7.4,6.5,7,7,6.9
23/03/2021 14:43:29,17.2,11.9,6.4,6.7,6.7,6.7
23/03/2021 14:43:35,13.8,9.8,6.2,6.6,6.6,6.5
23/03/2021 14:43:41,17.4,6.6,6.1,6.5,6.5,6.5
23/03/2021 14:43:47,14.8,10.3,6.6,6.8,6.8,6.7
23/03/2021 14:43:53,13.2,7.6,6.6,6.4,6.4,6.4
23/03/2021 14:43:59,10.6,6.2,5.8,6.8,6.8,6.8
23/03/2021 14:44:05,15.6,8.8,6.5,6.6,6.6,6.6
23/03/2021 14:44:11,18,8.9,6.6,6.6,6.6,6.5
23/03/2021 14:44:17,7.4,7.4,6.5,6.9,6.9,6.8
23/03/2021 14:44:23,10.8,8.7,6.4,6.5,6.5,6.5
23/03/2021 14:44:29,14.3,7.3,6.6,7.4,7.2,6.5
23/03/2021 14:44:35,15.2,9.2,6.6,6.5,6.5,6.4
23/03/2021 14:44:41,9.9,7.3,6.8,6.5,6.5,6.5
23/03/2021 14:44:47,9.3,7.8,6.4,6.5,6.5,6.4
23/03/2021 14:44:53,15.6,8.2,6.4,6.6,6.6,6.4
23/03/2021 14:44:59,16.8,8,6.1,6.7,6.7,6.7
23/03/2021 14:45:05,9.5,6.8,6.2,7.4,7.4,7.3
23/03/2021 14:45:11,9.9,8.8,6.7,6.9,6.9,6.7
23/03/2021 14:45:17,12.5,8.1,6.1,6.4,6.4,6.1
23/03/2021 14:45:23,8.6,8.4,6.7,6.6,6.6,6.3
23/03/2021 14:45:29,14.5,7.6,5.8,6.5,6.5,6.5
23/03/2021 14:45:35,13.4,7.9,5.8,7.2,7.2,7
23/03/2021 14:45:41,6.2,6.2,6.1,7.4,7.4,7.2
23/03/2021 14:45:47,10.3,5.5,5.5,6.9,6.9,6.7
23/03/2021 14:45:53,17.7,7.9,5.6,6.8,6.8,6.7
23/03/2021 14:45:59,6.1,6.1,5.8,7.3,7.3,6.8
23/03/2021 14:46:05,12.8,7.9,6.6,6.8,6.8,6.4
23/03/2021 14:46:11,6.3,6.3,6,6.4,6.4,6.4
23/03/2021 14:46:17,8.5,7,6.5,7.2,7,6.4
23/03/2021 14:46:23,9.6,6.2,5.6,6.2,6.2,6.1
23/03/2021 14:46:29,8.3,7.3,6.2,7.2,7.2,6.5
23/03/2021 14:46:35,10,7,5.6,6.3,6.3,6.2
23/03/2021 14:46:41,11.5,8.5,6.3,6.5,6.5,6.5
23/03/2021 14:46:47,18.5,11.9,6.4,6.6,6.6,6.5
23/03/2021 14:46:53,18,9.1,6.6,6.3,6.3,6.3
23/03/2021 14:46:59,31,8.4,6.2,6.3,6.3,6.1
23/03/2021 14:47:05,35.4,11.2,6.2,7,7,7
23/03/2021 14:47:11,36.8,11.2,6.5,6.8,6.8,6.8
23/03/2021 14:47:17,26.8,11.1,6.1,6.9,6.8,6.3
23/03/2021 14:47:23,27.5,12.6,6.1,6.7,6.7,6.4
23/03/2021 14:47:29,30.9,8.3,6.1,6.8,6.8,6.8
23/03/2021 14:47:35,22.1,10.2,6.5,6.7,6.7,6.6
23/03/2021 14:47:41,21,10.6,6.1,7.1,7.1,6.8
23/03/2021 14:47:47,27.8,9.1,5.6,6.7,6.7,6.4
23/03/2021 14:47:53,28,9.3,5.6,6,6,6
23/03/2021 14:47:59,27.9,7.8,5.7,6.4,6.4,6.4
23/03/2021 14:48:05,25.4,8.4,5.7,6.5,6.5,6.4
23/03/2021 14:48:11,16.7,7.4,5.6,6.3,6.3,6.3
23/03/2021 14:48:17,29.5,8.8,5.4,6.6,6.6,6.6
23/03/2021 14:48:23,21.2,8.9,5.9,6.7,6.7,6.7
23/03/2021 14:48:29,19.4,9.8,6.3,6.9,6.9,6.6
23/03/2021 14:48:35,19.3,9.2,6.4,6.1,6.1,5.9
23/03/2021 14:48:41,19.4,9.1,5.8,6.5,6.5,6.3
23/03/2021 14:48:47,40.6,7.9,6,7.1,7.1,7.1
23/03/2021 14:48:53,18.3,8.3,6.2,6.6,6.6,6.6
23/03/2021 14:48:59,13.6,6.6,5.5,6.3,6.3,6.3
23/03/2021 14:49:05,16,11.6,5.9,6.7,6.4,5.8
23/03/2021 14:49:11,12,6.7,5.3,6.1,6.1,6.1
23/03/2021 14:49:17,14.4,7,5.4,5.9,5.9,5.9
23/03/2021 14:49:23,14.5,7.8,6.1,6.6,6.6,6.6
23/03/2021 14:49:29,18.8,7.4,5.7,6.1,6.1,6.1
23/03/2021 14:49:35,23.1,9.8,5.8,5.9,5.9,5.9
23/03/2021 14:49:41,15,7,5.7,6.7,6.7,6.7
23/03/2021 14:49:47,17.6,8,6.2,6.2,6.2,6.1
23/03/2021 14:49:53,17.9,8.8,5.8,6,6,6
23/03/2021 14:49:59,18.9,8.2,6,6.1,6.1,6.1
23/03/2021 14:50:05,20.9,9.2,5.5,6.1,6.1,6.1
23/03/2021 14:50:11,11.6,8.2,5.6,6.3,6.3,6.2
23/03/2021 14:50:17,19.5,9.3,5.6,6.4,6.4,6.4
23/03/2021 14:50:23,13.5,7,5.8,6.3,6.3,6.3
23/03/2021 14:50:29,15,9.1,6,6.5,6.5,6.5
23/03/2021 14:50:35,13.8,8.9,5.4,6.7,6.7,6.6
23/03/2021 14:50:41,8.9,6.4,5.9,6.3,6.3,6.3
23/03/2021 14:50:47,10.5,8.2,5.4,7,7,6.2
23/03/2021 14:50:53,15.8,7.5,5.8,6.5,6.5,6.5
23/03/2021 14:50:59,8.3,7,5.4,6.7,6.7,6.5
23/03/2021 14:51:05,11,6.6,6,5.8,5.8,5.8
23/03/2021 14:51:11,15.1,9.3,5.7,5.7,5.7,5.7
23/03/2021 14:51:17,8.7,7.5,5.5,5.9,5.9,5.9
23/03/2021 14:51:23,12.1,7.7,5.8,6.1,6.1,5.7
23/03/2021 14:51:29,14.3,6.4,5.3,6.1,6.1,6.1
23/03/2021 14:51:35,12.2,6.7,5.6,6.2,6.2,6
23/03/2021 14:51:41,18.3,8.2,5.5,6.2,6.2,5.9
23/03/2021 14:51:47,13.6,6.5,5.2,5.9,5.9,5.9
23/03/2021 14:51:53,21.6,6,5.6,6.3,6.3,6.2
23/03/2021 14:51:59,13,7.6,5.7,6.2,6.2,6
23/03/2021 14:52:05,13.6,6.6,5.3,6.1,6.1,6.1
23/03/2021 14:52:11,16,9,5.8,6,6,5.9
23/03/2021 14:52:17,17.3,7.2,5.5,6.7,6.6,6
23/03/2021 14:52:23,12.2,7.9,5.6,6.1,6.1,6.1
23/03/2021 14:52:29,16.6,7.7,5.6,5.7,5.7,5.7
23/03/2021 14:52:35,12.9,8.5,5.8,7.3,7.2,6.3
23/03/2021 14:52:41,11.4,8.4,5.6,6.4,6.4,6.2
23/03/2021 14:52:47,15,8.1,5.5,6.1,6.1,6
23/03/2021 14:52:53,25.7,9,6.2,6.2,6.2,6.2
23/03/2021 14:52:59,13.8,7.8,5.8,7,6.9,6.3
23/03/2021 14:53:05,10.8,9.3,5.9,6.1,6.1,6.1
23/03/2021 14:53:11,9.4,5.8,5.2,6.1,6.1,6.1
23/03/2021 14:53:17,14.1,8,5.7,5.7,5.7,5.7
23/03/2021 14:53:23,11.8,9.1,5.6,5.9,5.9,5.9
23/03/2021 14:53:29,11.1,7.8,5.7,6.3,6.3,6
23/03/2021 14:53:35,7.2,6.5,4.9,6.3,6.3,6.3
23/03/2021 14:53:41,7.3,6.9,5.6,6.1,6.1,5.9
23/03/2021 14:53:47,9.8,6.7,5.3,6.5,6.5,6.4
23/03/2021 14:53:53,10.6,7.5,5.5,6.1,6.1,5.9
23/03/2021 14:53:59,8.3,6.4,5.5,6.8,6.8,6.7
23/03/2021 14:54:05,5.4,5.4,5.3,6.1,6.1,5.9
23/03/2021 14:54:11,12.8,6.1,5.2,6.3,6.3,6.3
23/03/2021 14:54:17,9.9,8.1,5.6,6.9,6.8,6.2
23/03/2021 14:54:23,10.2,7.1,5.2,6.4,6.4,6.3
23/03/2021 14:54:29,7.1,6.7,5.8,6.2,6.2,6.1
23/03/2021 14:54:35,9.1,7.1,5.6,6.5,6.5,6.5
23/03/2021 14:54:41,10.4,6.2,5.4,6.8,6.7,6.1
23/03/2021 14:54:47,7.1,6,5.1,6.1,6.1,6
23/03/2021 14:54:53,8.9,7.2,5.2,6,6,6
23/03/2021 14:54:59,9.1,8.1,5.2,6.1,6.1,6.1
23/03/2021 14:55:05,7.5,6.6,5.6,6.2,6.2,6.2
23/03/2021 14:55:11,11.2,8.1,5.6,6.2,6.2,6.2
23/03/2021 14:55:17,12.4,9.1,5.6,6,6,6
23/03/2021 14:55:23,10.3,9.2,5.8,6.1,6.1,6
23/03/2021 14:55:29,6,6,5.6,5.5,5.5,5.5
23/03/2021 14:55:35,7.1,6.5,5.3,5.7,5.7,5.7
23/03/2021 14:55:41,10.2,8.6,5.7,6.3,6.3,6.2
23/03/2021 14:55:47,9.9,5.8,5.5,6.6,6.6,6.5
23/03/2021 14:55:53,13.3,5.9,5.5,6.2,6.2,6.1
23/03/2021 14:55:59,9.3,6.4,5.1,6.3,6.2,5.8
23/03/2021 14:56:05,11.2,5.7,5.3,6.8,6.7,6.1
23/03/2021 14:56:11,18.7,6.1,4.9,6.2,6.2,6.1
23/03/2021 14:56:17,11.1,7.3,5.2,6.1,6,5.6
23/03/2021 14:56:23,10,8.1,5.5,6.6,6.6,6.1
23/03/2021 14:56:29,11.2,6.9,5.1,6.2,6.2,6.2
23/03/2021 14:56:36,9.1,6.7,5.8,6.3,6.3,6.1
23/03/2021 14:56:41,14,8.5,5.7,6.1,6.1,6.1
23/03/2021 14:56:47,5.5,5.5,5.3,6,6,5.7
23/03/2021 14:56:53,10.8,7.8,5.5,5.7,5.7,5.7
23/03/2021 14:56:59,6.5,5.9,4.9,6.1,6.1,6
23/03/2021 14:57:05,13.9,7,5.9,5.8,5.8,5.8
23/03/2021 14:57:11,12,8.2,5.3,6.2,6.2,5.9
23/03/2021 14:57:17,9.1,6.1,5.2,6,6,5.9
23/03/2021 14:57:23,8.4,5.3,5,5.6,5.6,5.6
23/03/2021 14:57:29,18.4,5.6,5.6,6.3,6.3,6.3
23/03/2021 14:57:35,5.8,5.8,5.2,6,6,5.8
23/03/2021 14:57:41,7.4,6.2,5.5,5.9,5.9,5.9
23/03/2021 14:57:47,9,6.7,5.2,6,6,5.9
23/03/2021 14:57:53,9.9,6.9,5.1,5.6,5.6,5.6
23/03/2021 14:57:59,15.2,7.4,5.3,5.7,5.7,5.7
23/03/2021 14:58:05,10.2,8.7,5,6.5,6.4,6
23/03/2021 14:58:11,13.4,5.3,4.9,5.9,5.9,5.8
23/03/2021 14:58:17,7.9,5.9,5.2,6.1,6.1,6.1
23/03/2021 14:58:23,9.1,5.5,5.2,6,6,6
23/03/2021 14:58:29,5.9,5.9,5.6,5.9,5.9,5.8
23/03/2021 14:58:35,9.5,7.2,5.1,6.6,6.6,6.2
23/03/2021 14:58:41,9.4,6.5,5,6,6,5.9
23/03/2021 14:58:47,9.4,5.4,5.4,5.9,5.9,5.8
23/03/2021 14:58:53,11,6.6,5.6,6,6,6
23/03/2021 14:58:59,7.6,6.5,5.4,6.2,6.2,6.2
23/03/2021 14:59:05,5.1,5.1,5.1,6.4,6.4,6
23/03/2021 14:59:11,15.6,7.2,5.3,5.9,5.9,5.9
23/03/2021 14:59:17,10.6,6.6,5.3,6,6,6
23/03/2021 14:59:23,12.2,7.1,5.7,5.7,5.7,5.7
23/03/2021 14:59:29,15.6,7,5.7,6.3,6.3,6
23/03/2021 14:59:35,8.4,6,5.5,5.9,5.9,5.9
23/03/2021 14:59:41,5.3,5.3,5.3,6,6,6
23/03/2021 14:59:47,9.1,5.8,5.4,6.2,6.2,6.2
23/03/2021 14:59:53,9.3,7.9,5.4,6.5,6.5,6.4
23/03/2021 14:59:59,9.5,7.4,5.7,6,6,6
23/03/2021 15:00:05,7.1,6.2,5.4,5.9,5.9,5.9
23/03/2021 15:00:11,9.1,6.6,5.4,6.1,6.1,6.1
23/03/2021 15:00:17,8.8,5.7,5.4,5.8,5.8,5.8
23/03/2021 15:00:23,9.8,6.5,5.2,5.9,5.9,5.9
23/03/2021 15:00:29,7.8,6.2,5.5,6.5,6.5,6.2
23/03/2021 15:00:35,10.2,6.8,5.5,6.9,6.9,6.6
23/03/2021 15:00:41,6,5.8,5,6.3,6.3,6.1
23/03/2021 15:00:47,7.2,5.9,5.1,6.1,6.1,6
23/03/2021 15:00:53,14,7,5.3,5.9,5.9,5.9
23/03/2021 15:00:59,9.1,7.2,5.6,7,6.9,6.3
23/03/2021 15:01:05,9.7,5.8,5.2,6.2,6.2,6
23/03/2021 15:01:11,7.2,6.8,5.8,6.1,6.1,5.7
23/03/2021 15:01:17,9.8,6.8,5.8,6,6,5.9
23/03/2021 15:01:23,10.1,7.1,5.4,6.3,6.3,6.3
23/03/2021 15:01:29,5,5,4.8,6,6,6
23/03/2021 15:01:35,10.3,6.3,5.5,6,6,5.9
23/03/2021 15:01:41,11.3,7.7,5.1,6.4,6.4,6.3
23/03/2021 15:01:47,6.1,5.6,4.9,5.6,5.6,5.6
23/03/2021 15:01:53,9.1,8,5.6,5.9,5.9,5.9
23/03/2021 15:01:59,5.5,5.5,5.2,5.9,5.9,5.9
23/03/2021 15:02:05,8.1,6.8,5.7,6,6,5.8
23/03/2021 15:02:11,7.8,7.3,5.5,6.3,6.3,6.3
23/03/2021 15:02:17,6.9,6.7,5.1,6.2,6.2,6
23/03/2021 15:02:23,8.5,7.2,5.6,5.7,5.7,5.5
23/03/2021 15:02:29,7.8,5.8,5.4,5.8,5.8,5.8
23/03/2021 15:02:35,14.6,6.7,5.5,5.7,5.7,5.6
23/03/2021 15:02:41,9.3,6.7,5.3,6.3,6.3,6.2
23/03/2021 15:02:47,7,6.6,5.4,6.5,6.5,6.3
23/03/2021 15:02:53,9.9,7.6,5.3,6.9,6.7,6
23/03/2021 15:02:59,7.8,6,5.3,6,6,5.9
23/03/2021 15:03:05,9.6,6.1,5.2,5.8,5.8,5.8
23/03/2021 15:03:11,6.5,6.2,5.4,6.9,6.8,5.8
23/03/2021 15:03:17,5.5,5.5,5.3,6.2,6.2,6
23/03/2021 15:03:23,9.2,6.8,5.2,5.9,5.9,5.9
23/03/2021 15:03:29,11.1,7.9,5.6,6.2,6.2,6.2
23/03/2021 15:03:35,6.5,5.8,5.2,6.4,6.4,6.2
23/03/2021 15:03:41,7.8,7.4,5.1,5.6,5.6,5.6
23/03/2021 15:03:47,10.3,6.1,5,6.4,6.4,6.2
23/03/2021 15:03:53,6.9,6.7,5.4,5.8,5.8,5.7
23/03/2021 15:03:59,6.1,5.8,4.8,6.3,6.3,6.2
23/03/2021 15:04:05,7,6.7,5.4,6.4,6.4,6.3
23/03/2021 15:04:11,11.2,6.8,5.3,6.2,6.1,5.7
23/03/2021 15:04:17,5.7,5.7,5.7,6,6,6
23/03/2021 15:04:23,5.5,5.5,5.3,5.7,5.7,5.7
23/03/2021 15:04:29,4.9,4.9,4.9,6.2,6.1,5.7
23/03/2021 15:04:35,9.3,6.5,5.4,6.5,6.5,6.4
23/03/2021 15:04:41,9.4,6.1,5.5,6.5,6.5,6
23/03/2021 15:04:47,8.7,7.7,5.6,6.3,6.3,6.2
23/03/2021 15:04:53,7.9,6.5,5.7,6.3,6.1,5.6
23/03/2021 15:04:59,8.7,6.7,5.6,5.5,5.5,5.5
23/03/2021 15:05:05,6.4,6.4,5.7,5.5,5.5,5.5
23/03/2021 15:05:11,7.9,6.3,5,6.2,6.2,6.2
23/03/2021 15:05:17,9.6,8.4,5.7,5.5,5.5,5.5
23/03/2021 15:05:23,8.7,6.9,5.3,5.8,5.8,5.8
23/03/2021 15:05:29,8.1,6.2,5.4,6.3,6.3,6.2
23/03/2021 15:05:35,6,6,5.6,6.1,6.1,6
23/03/2021 15:05:41,10.4,7.2,5.9,5.9,5.9,5.9
23/03/2021 15:05:47,11.5,8.2,5.1,5.8,5.8,5.8
23/03/2021 15:05:53,5.4,5.4,5.3,5.8,5.8,5.8
23/03/2021 15:05:59,9.1,8.3,5.9,5.9,5.9,5.9
23/03/2021 15:06:05,5.2,5.2,5.2,6.4,6.4,6.1
23/03/2021 15:06:11,7.9,6.3,4.9,6,6,6
23/03/2021 15:06:17,6.6,6.5,5.2,6.2,6.2,6.2
23/03/2021 15:06:23,6.7,6,5.1,6.3,6.3,6.3
23/03/2021 15:06:29,9.7,6.5,5.5,5.6,5.6,5.6
23/03/2021 15:06:35,10.7,6.8,5.2,6,6,5.7
23/03/2021 15:06:41,12.3,6.8,5.5,6.5,6.5,6.5
23/03/2021 15:06:47,11.1,7.3,5.5,5.6,5.6,5.6
23/03/2021 15:06:53,10.1,7.7,5.7,5.7,5.7,5.5
23/03/2021 15:06:59,14.1,6.3,5.3,6.2,6.2,6.2
23/03/2021 15:07:05,13,7.8,5.5,6.3,6.3,5.9
23/03/2021 15:07:11,10.1,7.5,5.4,5.8,5.8,5.5
23/03/2021 15:07:17,10.1,7.7,5.2,6.8,6.7,6
23/03/2021 15:07:23,9.3,7.1,5.6,5.8,5.8,5.7
23/03/2021 15:07:29,9.9,8.3,5.8,6.9,6.8,6.3
23/03/2021 15:07:35,7.6,6.5,5,6.1,6.1,5.9
23/03/2021 15:07:41,10.6,5.9,4.8,6.1,6.1,6.1
23/03/2021 15:07:47,8.6,7.3,5.3,5.8,5.8,5.8
23/03/2021 15:07:53,13.9,9,5.2,6.1,6.1,6.1
23/03/2021 15:07:59,8.1,7.1,5,6.1,6.1,6
23/03/2021 15:08:05,11.9,7.9,5.2,6,6,5.7
23/03/2021 15:08:11,10.5,8.5,5.4,6.6,6.6,6.1
23/03/2021 15:08:17,7.1,6.1,5.5,6,6,6
23/03/2021 15:08:23,6.6,6.2,5,6.7,6.6,6
23/03/2021 15:08:29,5.3,5.3,5,7,6.8,6.2
23/03/2021 15:08:35,7.4,6.1,5,6,6,5.9
23/03/2021 15:08:41,8.6,6.4,5.2,5.9,5.9,5.9
23/03/2021 15:08:47,4.9,4.9,4.6,6.3,6.3,6.3
23/03/2021 15:08:53,8.5,6.6,5.1,6,6,5.9
23/03/2021 15:08:59,14.3,5.9,5.1,5.8,5.8,5.8
23/03/2021 15:09:05,8.8,8.2,6.2,6.3,6.3,6.2
23/03/2021 15:09:11,8,5.9,5.1,6.1,6.1,6.1
23/03/2021 15:09:17,8.2,5.3,4.8,5.8,5.8,5.8
23/03/2021 15:09:23,7.9,5.9,5.2,6.3,6.3,6.3
23/03/2021 15:09:29,11.2,6,5.4,5.5,5.5,5.5
23/03/2021 15:09:35,7.1,6.5,5.1,6.2,6.2,6.1
23/03/2021 15:09:41,8.1,7.4,5.4,5.7,5.7,5.7
23/03/2021 15:09:47,9.8,7.1,5.2,6.3,6.3,6
23/03/2021 15:09:53,10.4,7.8,5.1,6.1,6.1,5.9
23/03/2021 15:09:59,15.2,7.9,5.6,6.1,6.1,6
23/03/2021 15:10:05,5.3,5.3,5.3,6.2,6.2,6.2
23/03/2021 15:10:11,13.5,6.6,5.1,5.6,5.6,5.6
23/03/2021 15:10:17,8.5,6.2,5.2,5.5,5.5,5.5
23/03/2021 15:10:23,10,6.5,5.3,7.3,7.1,6.1
23/03/2021 15:10:29,9.1,7.8,5.4,6,6,5.8
23/03/2021 15:10:35,19.6,8.5,5.7,6,6,5.9
23/03/2021 15:10:41,12.4,7.6,5.4,6.1,6.1,5.9
23/03/2021 15:10:47,29.2,8.1,5.5,6.9,6.7,6.1
23/03/2021 15:10:53,23.9,9,5.5,5.4,5.4,5.4
23/03/2021 15:10:59,25.7,9.9,6.2,6.4,6.3,5.8
23/03/2021 15:11:05,10.9,5.6,5.1,6,6,5.9
23/03/2021 15:11:11,11,8.6,5.2,5.6,5.6,5.6
23/03/2021 15:11:17,11.6,6.3,5.3,6.4,6.4,6.3
23/03/2021 15:11:23,12.4,6.3,5.5,5.9,5.9,5.7
23/03/2021 15:11:29,15.3,7.2,5.1,6.6,6.6,6.3
23/03/2021 15:11:35,21.9,7.6,5.6,6,6,5.8
23/03/2021 15:11:41,26.8,6.6,5.7,6.1,6.1,5.6
23/03/2021 15:11:47,14.7,7.8,5.7,6.3,6.3,5.7
23/03/2021 15:11:53,10.8,7.9,5.4,6.2,6.1,5.6
23/03/2021 15:11:59,9.3,7.8,5.4,5.7,5.7,5.6
23/03/2021 15:12:05,13.8,5.9,5.1,6.2,6.2,6.1
23/03/2021 15:12:11,11.1,6.4,5.2,6,6,5.9
23/03/2021 15:12:17,5.2,5.2,5.1,5.7,5.7,5.7
23/03/2021 15:12:23,14.3,5.8,5.5,5.5,5.5,5.4
23/03/2021 15:12:29,8.5,6.3,5.2,5.4,5.4,5.4
23/03/2021 15:12:35,12.5,7.9,4.8,6.1,6.1,6.1
23/03/2021 15:12:41,13,8.1,5.6,5.8,5.8,5.8
23/03/2021 15:12:47,5.3,5.3,5.1,5.7,5.7,5.7
23/03/2021 15:12:53,11.8,5.7,4.9,5.6,5.6,5.6
23/03/2021 15:12:59,19,7.1,5.6,5.6,5.6,5.6
23/03/2021 15:13:05,8.5,7,5.6,6.3,6.3,6.3
23/03/2021 15:13:11,11.3,7,5.5,5.7,5.7,5.6
23/03/2021 15:13:17,10.6,5.4,5.1,6.3,6.3,6.1
23/03/2021 15:13:24,13.2,7.6,5.4,5.4,5.4,5.3
23/03/2021 15:13:29,12,6,5.3,6,6,6
23/03/2021 15:13:35,14.5,7.7,5.6,5.5,5.5,5.5
23/03/2021 15:13:41,10.2,5.4,5.1,7,7,6.3
23/03/2021 15:13:47,6.4,6.1,5.2,6.3,6.3,6.2
23/03/2021 15:13:53,6.6,6.4,5.5,6,6,6
23/03/2021 15:13:59,10.6,8.8,4.9,5.8,5.8,5.8
23/03/2021 15:14:05,10.9,7.6,5.9,5.9,5.9,5.9
23/03/2021 15:14:11,10.8,5.6,5.2,6.9,6.9,6.3
23/03/2021 15:14:17,6,6,5.7,6.4,6.4,6.4
23/03/2021 15:14:23,19.1,8.2,5.4,6,6,5.9
23/03/2021 15:14:29,10.9,8.5,5.8,6.4,6.4,5.9
23/03/2021 15:14:35,12.9,6,5.3,6,6,5.8
23/03/2021 15:14:41,5.8,5.8,5.3,5.6,5.6,5.6
23/03/2021 15:14:47,12.5,5.3,5.2,5.4,5.4,5.4
23/03/2021 15:14:53,13.4,6.2,5.5,6,5.9,5.5
23/03/2021 15:14:59,10.2,6.6,5.6,6.1,6.1,6.1
23/03/2021 15:15:05,10.9,6.3,5.4,6.2,6.2,6
23/03/2021 15:15:11,5.9,5.9,5.3,6.6,6.5,6
23/03/2021 15:15:17,9.4,7,6,6,6,6
23/03/2021 15:15:23,12.4,6,5.2,5.7,5.7,5.6
23/03/2021 15:15:29,16.6,8.7,5.5,6,6,6
23/03/2021 15:15:35,5.8,5.8,5.5,6.4,6.3,5.8
23/03/2021 15:15:41,5,5,5,6.3,6.3,6.3
23/03/2021 15:15:47,6.5,5.6,4.9,6.6,6.6,6.6
23/03/2021 15:15:53,10.2,7.4,5.2,6.1,6.1,5.8
23/03/2021 15:15:59,5.4,5.4,5.2,6.1,6.1,6.1
23/03/2021 15:16:05,11.9,6.3,5.5,6.2,6.2,6.2
23/03/2021 15:16:11,10.6,6.5,5.6,6.8,6.6,6.1
23/03/2021 15:16:17,5.4,5.4,5.3,6.3,6.3,6.1
23/03/2021 15:16:23,5.4,5.4,5.3,6.5,6.5,6.5
23/03/2021 15:16:29,9.1,7.9,5.3,5.9,5.9,5.8
23/03/2021 15:16:35,8.7,6.2,5.4,6.2,6.2,5.9
23/03/2021 15:16:41,11.7,10.3,5.6,5.9,5.9,5.9
23/03/2021 15:16:47,9.8,8.6,5.5,6.4,6.4,6.1
23/03/2021 15:16:53,5.1,5.1,4.8,6.1,6.1,6.1
23/03/2021 15:16:59,13.3,7.5,5.4,6.1,6.1,6
23/03/2021 15:17:05,11.6,7.7,5.1,6.5,6.5,6
23/03/2021 15:17:11,7.5,6.6,5.8,6.1,6.1,6.1
23/03/2021 15:17:17,8.5,5.2,5,5.9,5.9,5.9
23/03/2021 15:17:23,5.8,5.8,5.5,6.2,6.2,6.2
23/03/2021 15:17:29,12,7.9,5.3,6.1,6.1,6.1
23/03/2021 15:17:35,9.3,6.8,5.2,7.1,7.1,6.7
23/03/2021 15:17:41,7.2,5.9,5.1,6.7,6.6,6.2
23/03/2021 15:17:47,5.4,5.4,5.2,6.3,6.3,6.3
23/03/2021 15:17:53,10.6,8.6,5.8,6.2,6.2,6.2
23/03/2021 15:17:59,7.3,5.9,5.2,7.2,7.1,6.5
23/03/2021 15:18:05,7.2,6.6,5.3,6.2,6.2,6.1
23/03/2021 15:18:11,6.4,5.6,4.9,5.9,5.9,5.9
23/03/2021 15:18:17,9.8,8.2,5.8,6.5,6.5,6.2
23/03/2021 15:18:23,7.1,6.7,5.2,6.4,6.4,6.2
23/03/2021 15:18:29,9.7,6.3,5.2,6.4,6.4,6.4
