time1,CAPM10,CAPM2.5,CAPM1,RAPM10,RAPM2.5,RAPM1
17/03/2021 14:35:51,21.9,11.6,8.8,11.1,10.7,9.5
17/03/2021 14:35:57,22.7,11.7,9.5,9.8,8.9,8.4
17/03/2021 14:36:03,14.8,12.8,9.9,8.5,8.5,8.4
17/03/2021 14:36:09,21.2,14,9.8,9.9,9.7,8.3
17/03/2021 14:36:15,20.1,15.2,9.6,8.4,8.4,8
17/03/2021 14:36:21,28.8,11.6,9.3,8.9,8.9,8.7
17/03/2021 14:36:27,21.4,13.5,9.8,8.7,8.7,8.5
17/03/2021 14:36:33,14.4,12.3,9.3,8.7,8.7,8.3
17/03/2021 14:36:39,22.3,14.4,9.8,8.7,8.7,8.5
17/03/2021 14:36:45,17.2,14.3,9.3,9,9,8.4
17/03/2021 14:36:51,22.1,13.2,9.4,8.8,8.8,8.8
17/03/2021 14:36:57,18.6,13.9,9.3,9.3,9.2,8.5
17/03/2021 14:37:03,19.9,15.2,9,10.2,9.9,8.5
17/03/2021 14:37:09,13.9,12.9,9,8.6,8.6,8.3
17/03/2021 14:37:15,17.7,11.3,8.7,9.4,9,8.3
17/03/2021 14:37:21,13.1,11.1,8.3,8.2,8.2,7.9
17/03/2021 14:37:27,15.9,13.3,8.6,9.3,9.3,8.5
17/03/2021 14:37:33,14.3,12.3,8.3,8.8,8.8,8.4
17/03/2021 14:37:39,20,12,8.9,9.8,9.6,7.9
17/03/2021 14:37:45,14.8,11,7.8,8.7,8.7,8
17/03/2021 14:37:51,13,10.1,7.9,8.2,8.2,7.9
17/03/2021 14:37:57,15.7,11.1,7.8,9.4,9.3,8.2
17/03/2021 14:38:03,15.3,13.4,8.5,8.4,8.4,8.1
17/03/2021 14:38:09,19.4,11.2,8,8.4,8.3,7.9
17/03/2021 14:38:15,14.6,10.4,8.1,7.4,7.4,7.4
17/03/2021 14:38:21,12.9,11.5,8.5,8.6,8.6,8.3
17/03/2021 14:38:27,18,13.4,8,8,8,7.6
17/03/2021 14:38:33,13.1,11.5,8.2,8.5,8.5,7.8
17/03/2021 14:38:39,22.5,10.4,8.1,8.2,8.2,8.1
17/03/2021 14:38:45,13.9,10.8,8,8.4,8.4,8
17/03/2021 14:38:51,14,12.4,8.7,8.9,8.7,8.1
17/03/2021 14:38:57,24.6,15.6,9.2,7.6,7.6,7.6
17/03/2021 14:39:03,18.9,10,8.3,8.1,8.1,7.5
17/03/2021 14:39:09,18.7,11.6,8.1,8,7.8,7.1
17/03/2021 14:39:15,20.2,12.9,8.9,7.1,7.1,7
17/03/2021 14:39:21,19,14.2,8.7,7.2,7.2,7.2
17/03/2021 14:39:27,18.5,12.4,8.8,7.9,7.9,7.8
17/03/2021 14:39:33,15.9,10.9,8.2,7.7,7.7,7.6
17/03/2021 14:39:39,15.3,11.2,8.3,7.6,7.6,7.5
17/03/2021 14:39:45,17,12.5,8.2,8.5,8.3,7.2
17/03/2021 14:39:51,17.3,8.8,6.9,7,7,7
17/03/2021 14:39:57,23.2,13.5,7.1,6.7,6.7,6.7
17/03/2021 14:40:03,13.7,11.4,8.1,7.8,7.8,6.9
17/03/2021 14:40:09,17,9.8,8.2,8.6,8.5,7.3
17/03/2021 14:40:15,17.2,12.1,8,7.6,7.6,6.9
17/03/2021 14:40:21,13.7,9.1,7.7,7.4,7.4,7.3
17/03/2021 14:40:27,13.3,10.8,7.5,7.9,7.9,7.2
17/03/2021 14:40:33,13.8,10.3,7.4,7.3,7.3,7.2
17/03/2021 14:40:39,12.8,10.2,7.5,7,7,6.8
17/03/2021 14:40:45,21.8,10.4,7.4,9.8,8.7,7.6
17/03/2021 14:40:51,13.2,8.3,7.2,8.1,8.1,7.5
17/03/2021 14:40:57,18.4,10.6,6.9,7.3,7.3,7.1
17/03/2021 14:41:03,23.3,9.6,7.4,7.4,7.4,7.2
17/03/2021 14:41:09,14.9,11.3,8,8.4,8.3,7.5
17/03/2021 14:41:15,13.2,10,8,7.5,7.5,7.3
17/03/2021 14:41:21,18.2,11,7.5,7.9,7.9,7.6
17/03/2021 14:41:27,12.3,8,7.3,7.6,7.6,6.8
17/03/2021 14:41:33,13.3,10.3,7,7.1,7.1,7
17/03/2021 14:41:39,17.9,13,7.2,7.1,7.1,7.1
17/03/2021 14:41:45,16.1,11.4,7.1,7.7,7.6,6.7
17/03/2021 14:41:51,14.2,10.7,7.3,7.9,7.9,7
17/03/2021 14:41:57,18,8.4,7.3,7.1,7.1,6.7
17/03/2021 14:42:03,12,9.2,6.4,7.1,7,6.5
17/03/2021 14:42:09,14.1,7.6,6.8,7.3,7.3,6.4
17/03/2021 14:42:15,13.1,10.3,7.3,7,7,6.7
17/03/2021 14:42:21,16.5,9.8,7.2,7.3,7.2,6.3
17/03/2021 14:42:27,21.2,16.3,7.3,6.7,6.7,6.6
17/03/2021 14:42:33,15.6,9.2,7.1,6.4,6.4,6.3
17/03/2021 14:42:39,20.5,7.6,6.9,6.3,6.3,6.3
17/03/2021 14:42:45,11.4,9.5,7.1,7.3,7.3,6.8
17/03/2021 14:42:51,20.9,8.3,6.6,7.2,7.2,6.5
17/03/2021 14:42:57,12.5,10,7.4,7.2,7.2,6.7
17/03/2021 14:43:03,14.6,10.4,7.1,6.5,6.5,6.4
17/03/2021 14:43:09,15.7,11.1,6.9,7.1,7.1,6.6
17/03/2021 14:43:15,31.6,11,7,6.8,6.8,6.7
17/03/2021 14:43:21,26.7,11.3,6.7,6.9,6.9,6.7
17/03/2021 14:43:27,33,17.3,7,6.8,6.8,6.5
17/03/2021 14:43:33,50.4,7.6,6.2,7.1,7,6.5
17/03/2021 14:43:39,35.3,13.4,7,6.9,6.9,6.6
17/03/2021 14:43:45,59.1,17.2,7.2,7.3,7.3,6.6
17/03/2021 14:43:51,66.6,15,7.4,6.7,6.7,6.6
17/03/2021 14:43:57,36,9.5,6.2,5.9,5.9,5.7
17/03/2021 14:44:03,25.9,7.7,6.2,6.4,6.4,6.4
17/03/2021 14:44:09,23.9,10.2,6.8,6.7,6.7,6.5
17/03/2021 14:44:15,16.5,10,6.6,7,7,6.4
17/03/2021 14:44:21,13.7,6.8,6,7.4,7.2,5.7
17/03/2021 14:44:27,14.5,8,6.4,6.3,6.3,6
17/03/2021 14:44:33,11.8,7.4,6.3,6.3,6.3,6.3
17/03/2021 14:44:39,9.1,7,6.2,6.4,6.4,6.1
17/03/2021 14:44:45,11.4,9,5.6,6.6,6.6,6.5
17/03/2021 14:44:51,10.5,8.3,6.5,6.1,6.1,6
17/03/2021 14:44:57,16.1,10.6,6.3,6.3,6.3,6.3
17/03/2021 14:45:03,14.2,10,6.2,6.1,6.1,6
17/03/2021 14:45:09,10.3,8.7,6.2,6.1,6.1,5.8
17/03/2021 14:45:15,5.9,5.9,5.7,6.3,6.3,6
17/03/2021 14:45:21,14,9.4,6.5,6.2,6.2,6
17/03/2021 14:45:27,13,8,6.2,6,6,6
17/03/2021 14:45:33,14.7,10.1,5.9,6.7,6.7,6.2
17/03/2021 14:45:39,17.1,7.6,6.4,6.3,6.3,6.2
17/03/2021 14:45:45,7,7,6.1,5.9,5.9,5.9
17/03/2021 14:45:51,9.9,7.2,6.2,6.1,6.1,6.1
17/03/2021 14:45:57,14.9,8.3,6,5.9,5.9,5.5
17/03/2021 14:46:03,9.7,7.6,6.1,6.2,6.2,6
17/03/2021 14:46:09,12.4,8.7,6.3,5.8,5.8,5.8
17/03/2021 14:46:15,20.8,8.2,6.2,6.2,6.2,5.8
17/03/2021 14:46:21,8.8,8.4,5.8,6.4,6.4,5.9
17/03/2021 14:46:27,6.6,6.6,6.1,6.6,6.6,6
17/03/2021 14:46:33,8.9,6.1,5.4,5.5,5.5,5.3
17/03/2021 14:46:39,10.1,7.4,6.4,6.1,6.1,5.8
17/03/2021 14:46:45,9.1,6.8,6,6.1,6.1,6.1
17/03/2021 14:46:51,9.4,7.7,6.1,6.2,6.2,5.9
17/03/2021 14:46:57,14.5,8.1,5.6,6.5,6.4,5.8
17/03/2021 14:47:03,9.8,8,5.6,7.4,6.4,5.9
17/03/2021 14:47:09,14.5,6.1,5.7,6.5,6.3,5.6
17/03/2021 14:47:15,6,6,5.6,6.1,6.1,5.9
17/03/2021 14:47:21,12,8.1,5.7,5.8,5.8,5.5
17/03/2021 14:47:27,10.1,8.3,6.1,5.9,5.9,5.9
17/03/2021 14:47:33,9.2,7.3,5.6,6,6,5.7
17/03/2021 14:47:39,16.4,7,5.5,5.5,5.5,5.5
17/03/2021 14:47:45,7.8,7.5,5.8,5.3,5.3,5.3
17/03/2021 14:47:51,8.9,6.7,6.1,6,6,5.9
17/03/2021 14:47:57,11,8.3,5.7,5.5,5.5,5.4
17/03/2021 14:48:03,8.3,7.9,6.3,5.8,5.8,5.8
17/03/2021 14:48:09,8,6.9,5.7,5.6,5.6,5.5
17/03/2021 14:48:15,11.2,7.4,5.9,6,6,5.8
17/03/2021 14:48:21,10.3,8.5,5.6,5.9,5.9,5.8
17/03/2021 14:48:27,14.9,7.1,5.3,5.5,5.5,5.5
17/03/2021 14:48:33,7.3,6.1,5.2,5.5,5.5,5.4
17/03/2021 14:48:39,6.2,6.2,5.4,6.7,6.4,5.2
17/03/2021 14:48:45,8.7,6.1,5.5,5.5,5.5,5.4
17/03/2021 14:48:51,16.6,7,5.8,5.3,5.3,5.3
17/03/2021 14:48:57,11.4,10.1,5.3,5.8,5.8,5.5
17/03/2021 14:49:03,7.4,6.1,5.3,5.9,5.9,5.6
17/03/2021 14:49:09,9.9,7.3,5.4,5.5,5.5,5.5
17/03/2021 14:49:15,6.9,5.5,4.8,5.4,5.4,5.3
17/03/2021 14:49:21,10.1,8.6,5.2,5,5,5
17/03/2021 14:49:27,8.9,8,5.6,5.6,5.6,5.5
17/03/2021 14:49:33,8.5,6.3,5.3,5.3,5.3,5.3
17/03/2021 14:49:39,11.3,7,5.9,6.3,6.1,5.3
17/03/2021 14:49:45,11.8,9.5,5.4,5.6,5.6,5.4
17/03/2021 14:49:51,7.7,6.1,5.2,5.3,5.3,5.2
17/03/2021 14:49:57,8.2,6.8,5,5.5,5.4,5
17/03/2021 14:50:03,5.2,5.2,4.8,4.9,4.9,4.9
17/03/2021 14:50:09,15.3,6.6,5.1,5.1,5.1,5.1
17/03/2021 14:50:15,9.3,8.1,5.3,5.5,5.4,5
17/03/2021 14:50:21,11.3,6.4,5.5,4.7,4.7,4.7
17/03/2021 14:50:27,9.2,6,5.1,5.2,5.2,5
17/03/2021 14:50:33,12.1,7.7,5.5,4.9,4.9,4.9
17/03/2021 14:50:39,13.1,6.7,5.5,6.1,6,5
17/03/2021 14:50:45,9.4,6.5,5.2,5,5,4.9
17/03/2021 14:50:51,13.2,9.7,5.3,5.6,5.6,5.1
17/03/2021 14:50:57,8.4,6.8,5.2,5.2,5.2,5.2
17/03/2021 14:51:03,26.3,7.3,5.1,5,5,5
17/03/2021 14:51:09,10.7,7.1,5.1,5.3,5.3,5.1
17/03/2021 14:51:15,13.8,8.4,5,4.9,4.9,4.8
17/03/2021 14:51:21,5.8,5.8,5.1,4.8,4.8,4.8
17/03/2021 14:51:27,8.8,7.1,4.9,6.4,5.6,5
17/03/2021 14:51:33,15,8.3,5,5.5,5.5,4.6
17/03/2021 14:51:39,15.6,6.3,4.7,5,5,4.7
17/03/2021 14:51:45,12,7.1,5.2,5.1,5.1,5.1
17/03/2021 14:51:51,10.6,7.2,4.9,5.3,5.2,4.8
17/03/2021 14:51:57,11.1,6.5,4.6,4.9,4.9,4.6
17/03/2021 14:52:03,10.2,4.9,4.2,5.3,5.2,4.5
17/03/2021 14:52:09,5.3,5.3,5,4.9,4.9,4.9
17/03/2021 14:52:15,9.3,6,5.2,4.6,4.6,4.6
17/03/2021 14:52:21,8.9,5.8,4.6,4.7,4.7,4.6
17/03/2021 14:52:27,7.9,6.6,5.1,4.9,4.9,4.9
17/03/2021 14:52:33,8,5.9,5,5,4.9,4.5
17/03/2021 14:52:39,10.6,7.2,4.9,4.6,4.6,4.5
17/03/2021 14:52:45,7.2,6.6,5.1,4.7,4.7,4.7
17/03/2021 14:52:51,4.8,4.8,4.6,4.5,4.5,4.5
17/03/2021 14:52:57,12.8,6.6,4.9,4.8,4.8,4.5
17/03/2021 14:53:03,4.3,4.3,4.3,4.7,4.7,4.7
17/03/2021 14:53:09,7.9,5.2,4.7,5.2,5.2,4.9
17/03/2021 14:53:15,11.5,6.5,4.7,5.3,5.2,4.6
17/03/2021 14:53:21,9,7.8,5,5.3,5.3,5
17/03/2021 14:53:27,4.8,4.8,4.6,5.2,5.2,4.9
17/03/2021 14:53:33,7.5,6.8,4.9,4.7,4.7,4.7
17/03/2021 14:53:39,8.6,5.8,4.6,4.4,4.4,4.3
17/03/2021 14:53:45,7.4,6.6,4.4,5.6,5.5,4.7
17/03/2021 14:53:51,8,5.6,4.2,5.6,5.5,4.8
17/03/2021 14:53:57,6.9,5.2,4.1,4.9,4.9,4.8
17/03/2021 14:54:03,5.1,5,4.3,5.5,5.5,5.1
17/03/2021 14:54:09,5.9,4.9,4.1,4.7,4.7,4.6
17/03/2021 14:54:15,6.3,5,4.4,5,4.9,4.5
17/03/2021 14:54:21,9.1,5.5,4.5,4.8,4.8,4.7
17/03/2021 14:54:27,6.6,6,4.8,4.8,4.8,4.8
17/03/2021 14:54:33,6.6,5.8,4.7,5.2,5.2,5
17/03/2021 14:54:39,7.2,6.5,4.5,4.7,4.7,4.6
17/03/2021 14:54:45,8.4,4.8,4,5.1,5.1,4.6
17/03/2021 14:54:51,6.6,6.1,4.3,4.4,4.4,4.4
17/03/2021 14:54:57,4.1,4.1,3.5,4.6,4.6,4.4
17/03/2021 14:55:03,7.8,4.5,4.1,4.3,4.3,4.3
17/03/2021 14:55:09,6.5,5.8,3.7,4.2,4.2,4.1
17/03/2021 14:55:15,6.7,6,4.3,4.7,4.7,4.7
17/03/2021 14:55:21,4.9,4.9,4.3,4.5,4.5,4.4
17/03/2021 14:55:27,9.4,4.8,4.2,4.9,4.9,4.8
17/03/2021 14:55:33,5.3,5,4.3,4.8,4.8,4.7
17/03/2021 14:55:39,8.3,6.3,4.5,4.6,4.6,4.3
17/03/2021 14:55:45,6.2,5.7,3.8,5,5,4.5
17/03/2021 14:55:51,4.2,4.2,4,4.1,4.1,4.1
17/03/2021 14:55:57,6.2,5.6,4.2,4.2,4.2,4.1
17/03/2021 14:56:03,3.9,3.9,3.9,4.5,4.5,4.4
17/03/2021 14:56:09,7.5,5.3,4.1,5,5,4.5
17/03/2021 14:56:15,5.7,5.1,3.9,4.3,4.3,4.3
17/03/2021 14:56:21,7.8,6,4.1,4.5,4.5,4.5
17/03/2021 14:56:27,4.9,4.7,4,4.6,4.6,4.5
17/03/2021 14:56:33,7.9,5.4,4.1,4.2,4.2,4.2
17/03/2021 14:56:39,5.6,5.3,3.8,5.2,5.1,4.4
17/03/2021 14:56:45,6.8,6.3,4.3,5.3,5,4.4
17/03/2021 14:56:51,4.3,4.3,4.3,4.3,4.3,4.3
17/03/2021 14:56:57,9.8,7.2,4.4,4.6,4.6,4.6
17/03/2021 14:57:03,4.7,4.7,4.4,4.7,4.7,4.2
17/03/2021 14:57:09,6,5.6,4,3.8,3.8,3.8
17/03/2021 14:57:15,4.2,4.2,3.9,4.1,4.1,4
17/03/2021 14:57:21,6.4,4.4,4,4.2,4.2,4.1
17/03/2021 14:57:27,5,5,4.2,4.5,4.5,4.3
17/03/2021 14:57:33,7.6,6.2,4,4.4,4.4,4.4
17/03/2021 14:57:39,4.5,4.4,4,5.4,5.4,4.5
17/03/2021 14:57:45,11.5,4.6,3.6,4.5,4.5,4
17/03/2021 14:57:51,5.2,4.3,3.8,4.7,4.7,4.2
17/03/2021 14:57:57,9.1,7.7,4.1,4.2,4.2,4.1
17/03/2021 14:58:03,4.1,4.1,4,4,4,4
17/03/2021 14:58:09,3.9,3.9,3.9,4.2,4.2,4.2
17/03/2021 14:58:15,4.2,4.2,3.8,3.8,3.8,3.8
17/03/2021 14:58:21,5.8,5.3,4.1,4.1,4.1,4
17/03/2021 14:58:27,5.5,5.1,3.8,4,4,3.9
17/03/2021 14:58:33,4.2,4.2,3.9,3.9,3.9,3.7
17/03/2021 14:58:39,6.1,5.2,4.1,4,4,4
17/03/2021 14:58:45,6.8,5.6,4,3.8,3.8,3.8
17/03/2021 14:58:51,4.8,4.3,3.6,3.8,3.8,3.7
17/03/2021 14:58:57,3.8,3.8,3.7,4.4,4.4,4.4
17/03/2021 14:59:03,4.5,4.5,4.1,3.8,3.8,3.8
17/03/2021 14:59:09,11.4,4.8,4.2,4.4,4.4,4.3
17/03/2021 14:59:15,4.3,4.3,3.8,4.4,4.4,4.1
17/03/2021 14:59:21,7.5,5.1,3.8,4.1,4.1,4
17/03/2021 14:59:27,3.8,3.8,3.7,5.4,5.2,3.8
17/03/2021 14:59:33,7,4.5,3.9,4.1,4.1,4.1
17/03/2021 14:59:39,6.2,4.1,3.6,4,4,4
17/03/2021 14:59:45,3.7,3.7,3.6,3.9,3.9,3.9
17/03/2021 14:59:51,5.8,5.3,3.4,4,4,3.7
17/03/2021 14:59:57,3.4,3.4,3.4,3.7,3.7,3.7
17/03/2021 15:00:03,4.3,4.3,3.6,4.4,4.4,4.1
17/03/2021 15:00:09,3.9,3.9,3.6,4.2,4.2,4.2
17/03/2021 15:00:15,7.8,5.5,3.5,4.1,4.1,4.1
17/03/2021 15:00:21,3.5,3.5,3.2,4.1,4.1,3.7
17/03/2021 15:00:27,6.3,5,3.8,4,4,4
17/03/2021 15:00:33,5.2,5.2,4.1,3.9,3.9,3.6
17/03/2021 15:00:39,3.9,3.9,3.9,4.3,4.3,4.3
17/03/2021 15:00:45,3.3,3.3,3.1,4.5,4.5,4
17/03/2021 15:00:51,5.1,4.8,3.6,4.1,4.1,4
17/03/2021 15:00:57,3.9,3.9,3.6,4.5,4.5,4.2
17/03/2021 15:01:03,4.9,4.5,3.3,4.4,4.2,3.4
17/03/2021 15:01:09,4.9,4.3,3.4,4.7,4.7,4.4
17/03/2021 15:01:15,4.9,4.4,3.6,4.4,4.4,4.1
17/03/2021 15:01:21,4,4,3.7,4.2,4.2,4
17/03/2021 15:01:27,3.4,3.4,3.4,4,4,4
17/03/2021 15:01:33,3.5,3.5,3.4,3.9,3.9,3.9
17/03/2021 15:01:39,6.4,5.7,3.6,3.9,3.9,3.8
17/03/2021 15:01:45,5.9,5.3,3.5,5.1,5,3.9
17/03/2021 15:01:51,8.3,7.2,3.9,3.8,3.8,3.8
17/03/2021 15:01:57,3.6,3.6,3.6,4,4,4
17/03/2021 15:02:03,4,4,3.7,3.9,3.9,3.9
17/03/2021 15:02:09,4.9,4,3.7,3.7,3.7,3.6
17/03/2021 15:02:15,5.9,4.9,3.6,3.7,3.7,3.7
17/03/2021 15:02:21,5.4,4.9,3.6,4,4,3.9
17/03/2021 15:02:27,5.1,4.8,3.3,4.3,4.3,3.8
17/03/2021 15:02:33,6.3,4.6,3.7,4.5,4.5,3.9
17/03/2021 15:02:39,5.9,4.1,3.6,4.2,4.2,3.7
17/03/2021 15:02:45,8.5,6,3.8,3.9,3.9,3.7
17/03/2021 15:02:51,9,5.3,3.6,4.2,4.2,4
17/03/2021 15:02:57,8.4,4.8,3.5,4.3,4.3,3.7
17/03/2021 15:03:03,5,4.4,3.3,3.8,3.8,3.7
17/03/2021 15:03:09,3.1,3.1,3.1,3.7,3.7,3.6
17/03/2021 15:03:15,5.1,3.9,3.3,4.3,4.3,3.8
17/03/2021 15:03:21,5.9,5.4,3.2,4.1,4.1,3.8
17/03/2021 15:03:27,5.8,4.8,3.4,3.6,3.6,3.4
17/03/2021 15:03:33,6.7,4.8,3.4,3.7,3.7,3.7
17/03/2021 15:03:39,6,3.5,3,3.9,3.9,3.6
17/03/2021 15:03:45,4.7,4.3,3.3,3.8,3.8,3.7
17/03/2021 15:03:51,5.1,4.5,3.2,3.8,3.8,3.8
17/03/2021 15:03:57,5.4,5,3.4,3.8,3.8,3.8
17/03/2021 15:04:03,3.6,3.6,2.8,3.6,3.6,3.5
17/03/2021 15:04:09,3.4,3.4,2.9,3.7,3.7,3.6
17/03/2021 15:04:15,3.6,3.5,2.7,3.7,3.7,3.6
17/03/2021 15:04:21,3.3,3.3,2.9,4.1,4.1,3.4
17/03/2021 15:04:27,7,5.5,3.1,3.6,3.6,3.5
17/03/2021 15:04:33,3.5,3.5,3.4,3.7,3.7,3.6
17/03/2021 15:04:39,3.8,3.7,3,3.4,3.4,3.3
17/03/2021 15:04:45,4.8,3.9,3.1,4,4,3.9
17/03/2021 15:04:51,4.7,4.6,3.7,3.8,3.8,3.8
17/03/2021 15:04:57,3.7,3.5,2.9,3.3,3.3,3.3
17/03/2021 15:05:03,4.1,3.9,3.2,3.4,3.4,3.4
17/03/2021 15:05:09,12.5,7.2,3.6,3.5,3.5,3.5
17/03/2021 15:05:15,3,3,2.9,4.7,4.7,3.7
17/03/2021 15:05:21,3.5,3.5,3.2,3.8,3.8,3.8
17/03/2021 15:05:27,4,3.5,2.8,3.7,3.7,3.5
17/03/2021 15:05:33,3.8,3.8,2.9,3.8,3.8,3.8
17/03/2021 15:05:39,4.5,4.4,3.2,3.7,3.7,3.6
17/03/2021 15:05:45,4.9,4.5,3.3,3.7,3.7,3.7
17/03/2021 15:05:51,3.6,3.6,3.6,3.6,3.6,3.6
17/03/2021 15:05:57,6.3,5.3,3.5,3.6,3.6,3.6
17/03/2021 15:06:03,3.3,3.3,2.9,3.7,3.7,3.4
17/03/2021 15:06:09,3,3,3,3.5,3.5,3.5
17/03/2021 15:06:15,3.8,3.8,3.6,3.8,3.8,3.8
17/03/2021 15:06:21,2.7,2.7,2.7,3.8,3.8,3.7
17/03/2021 15:06:27,4.5,3.9,3.2,3.7,3.7,3.7
17/03/2021 15:06:33,3.1,3.1,3.1,4.2,4.1,3.6
17/03/2021 15:06:39,3.3,3.3,3.1,3.7,3.7,3.7
17/03/2021 15:06:45,5,3.5,2.9,4,4,3.7
17/03/2021 15:06:51,3.9,3.8,3.1,3.3,3.3,3.3
17/03/2021 15:06:57,6.6,3.5,2.9,3.7,3.7,3.5
17/03/2021 15:07:03,4.5,3.3,2.8,3.4,3.4,3.4
17/03/2021 15:07:09,2.9,2.9,2.8,3.8,3.8,3.3
17/03/2021 15:07:15,4,3.7,3.1,3.8,3.8,3.8
17/03/2021 15:07:21,4.4,4.1,3.1,2.8,2.8,2.8
17/03/2021 15:07:27,12.4,4.8,2.8,3.3,3.3,3.3
17/03/2021 15:07:33,4.1,4.1,3.3,3.7,3.7,3.6
17/03/2021 15:07:39,3,3,2.7,3.5,3.5,3.3
17/03/2021 15:07:45,4.4,4.2,3,3.3,3.3,3.3
17/03/2021 15:07:51,3.6,3.5,3,3.4,3.4,3.4
17/03/2021 15:07:57,5.1,4.2,3.1,3.8,3.8,3.5
17/03/2021 15:08:03,3.2,3.2,2.9,3.9,3.9,3.6
17/03/2021 15:08:09,3.3,3.3,3.2,3.5,3.5,3.5
17/03/2021 15:08:15,4.9,4.2,3,3.9,3.9,3.4
17/03/2021 15:08:21,5.1,3.5,3.1,3.5,3.5,3.5
17/03/2021 15:08:27,4.2,4.2,2.9,3.8,3.8,3.6
17/03/2021 15:08:33,3.7,3.6,3,3.2,3.2,3.2
17/03/2021 15:08:39,4.3,3.9,2.9,3.4,3.4,3.4
17/03/2021 15:08:45,3.3,3.3,3,3.4,3.4,3.4
17/03/2021 15:08:51,3.3,3.3,3.2,3.2,3.2,3.2
